vehicle_id,driver_id,make,model,year,license_plate,vehicle_type,vehicle_category,capacity,created_at
292,581,TVS,Apache,2018,MH77AB1261,UberX,Bike,2,2022-08-27 12:41:03
293,582,TVS,Splendor,2019,MH74AB6313,UberBlack,Bike,2,2023-06-05 14:54:49
294,584,Bajaj,Classic 350,2015,MH30AB3830,UberPool,Bike,2,2024-02-29 04:43:52
295,587,Royal Enfield,Activa,2021,MH28AB8387,UberX,Bike,2,2023-04-10 13:14:36
296,588,Piaggio,King,2015,MH67AB7825,UberPool,Auto,3,2023-10-23 00:27:14
297,589,Maruti,WagonR,2021,MH97AB4389,UberX,Car,4,2025-06-05 22:28:57
298,592,Toyota,Innova,2018,MH80AB7568,UberPool,Car,4,2023-01-11 17:24:03
299,593,Bajaj,King,2017,MH37AB9667,UberPool,Auto,6,2024-02-27 09:55:57
300,594,TVS,Ape,2015,MH62AB1494,UberPool,Auto,5,2023-10-19 13:01:30
301,595,TVS,Ape,2018,MH32AB1942,UberBlack,Auto,3,2023-11-05 15:42:33
302,596,Bajaj,Apache,2015,MH54AB1416,UberBlack,Bike,2,2024-07-09 23:47:04
303,597,Piaggio,RE,2022,MH35AB7850,UberBlack,Auto,1,2025-03-26 15:36:30
304,598,Honda,Classic 350,2021,MH42AB1144,UberPool,Bike,2,2025-08-04 05:19:33
305,599,Hyundai,WagonR,2022,MH17AB8760,UberBlack,Car,5,2025-01-14 01:20:12
306,605,Royal Enfield,Apache,2020,MH42AB3601,UberPool,Bike,2,2024-01-05 18:40:39
307,606,Honda,Ertiga,2015,MH40AB9633,UberPool,Car,2,2024-10-21 23:25:01
308,607,Tata,Dzire,2021,MH26AB8461,UberBlack,Car,2,2022-11-23 13:07:17
309,608,Maruti,Ertiga,2017,MH32AB3412,UberPool,Car,1,2025-07-24 13:39:41
310,609,Maruti,WagonR,2020,MH93AB9029,UberPool,Car,5,2024-11-25 12:40:16
311,612,Tata,Swift,2021,MH31AB1937,UberPool,Car,2,2023-12-12 19:44:10
312,614,Piaggio,King,2016,MH46AB5394,UberBlack,Auto,4,2025-07-20 05:09:40
313,615,Piaggio,RE,2015,MH57AB3879,UberX,Auto,4,2022-08-14 21:56:54
314,618,Bajaj,RE,2017,MH33AB1484,UberX,Auto,6,2023-01-30 16:09:59
315,620,Honda,Activa,2015,MH22AB5360,UberX,Bike,2,2023-04-16 12:26:06
316,621,TVS,King,2022,MH19AB1992,UberPool,Auto,5,2022-09-04 20:59:23
317,623,Maruti,WagonR,2022,MH12AB4539,UberX,Car,4,2024-10-28 13:43:25
318,627,Tata,Swift,2020,MH97AB1176,UberX,Car,3,2023-06-21 10:06:36
319,628,Bajaj,RE,2017,MH62AB8517,UberX,Auto,3,2024-10-12 17:57:32
320,629,Royal Enfield,Activa,2018,MH24AB8218,UberX,Bike,2,2025-01-17 01:19:23
321,630,TVS,King,2021,MH40AB1087,UberBlack,Auto,2,2023-04-28 03:58:21
322,634,Bajaj,Ape,2021,MH51AB5261,UberX,Auto,2,2023-01-04 12:46:48
323,635,Honda,Activa,2023,MH51AB2781,UberBlack,Bike,2,2022-11-19 10:24:04
324,636,Bajaj,Ape,2018,MH26AB8569,UberBlack,Auto,2,2024-05-03 23:05:25
325,637,Bajaj,Activa,2016,MH30AB2931,UberPool,Bike,2,2023-06-04 14:46:21
326,639,Hyundai,Ertiga,2015,MH48AB8032,UberX,Car,2,2023-09-24 21:41:34
327,640,Royal Enfield,Classic 350,2021,MH92AB6425,UberX,Bike,2,2024-09-11 19:10:28
328,641,Bajaj,Activa,2019,MH55AB4365,UberBlack,Bike,2,2022-08-29 10:34:56
329,642,TVS,Activa,2020,MH12AB8416,UberBlack,Bike,2,2023-02-04 22:09:03
330,647,Honda,i20,2021,MH48AB1045,UberPool,Car,6,2024-04-15 19:21:18
331,648,TVS,Classic 350,2015,MH31AB1730,UberBlack,Bike,2,2024-02-22 18:37:32
332,650,Maruti,i20,2017,MH86AB1761,UberX,Car,2,2023-08-30 13:29:53
333,653,Hyundai,Innova,2018,MH89AB1533,UberPool,Car,3,2023-02-08 07:19:52
334,654,Piaggio,RE,2018,MH32AB3570,UberPool,Auto,2,2024-10-27 07:33:58
335,655,Toyota,Dzire,2015,MH31AB5008,UberPool,Car,1,2023-08-10 16:28:43
336,656,Toyota,Innova,2020,MH54AB1972,UberX,Car,5,2025-06-14 21:31:41
337,657,Bajaj,King,2019,MH52AB1547,UberX,Auto,4,2025-04-18 03:42:26
338,658,Piaggio,Ape,2023,MH46AB4410,UberBlack,Auto,2,2025-06-23 12:20:28
339,659,Toyota,Dzire,2019,MH41AB7457,UberX,Car,5,2024-10-13 02:02:08
340,660,Bajaj,Splendor,2023,MH13AB6682,UberBlack,Bike,2,2023-10-02 15:35:56
341,661,Piaggio,Ape,2018,MH25AB3069,UberPool,Auto,3,2023-02-26 19:51:40
342,662,Toyota,i20,2015,MH66AB6461,UberBlack,Car,4,2025-03-14 03:13:56
343,663,Honda,Activa,2017,MH17AB2931,UberX,Bike,2,2025-07-01 09:16:37
344,666,Tata,WagonR,2018,MH19AB8882,UberPool,Car,3,2025-06-24 11:22:54
345,667,TVS,King,2017,MH18AB1243,UberPool,Auto,2,2023-06-30 02:04:50
346,669,TVS,Ape,2016,MH82AB4328,UberPool,Auto,3,2025-04-05 11:16:39
347,674,Bajaj,Ape,2017,MH33AB7480,UberPool,Auto,1,2024-05-15 19:09:27
348,680,Bajaj,RE,2022,MH57AB4803,UberBlack,Auto,4,2023-07-02 06:39:31
349,681,Tata,Innova,2022,MH50AB3476,UberBlack,Car,5,2022-12-30 09:00:47
350,682,TVS,King,2021,MH23AB3324,UberBlack,Auto,1,2024-08-11 04:18:34
351,685,TVS,RE,2022,MH39AB1433,UberX,Auto,5,2025-05-31 03:11:59
352,686,Bajaj,Ape,2023,MH44AB6167,UberX,Auto,3,2024-04-28 04:22:31
353,689,Toyota,Dzire,2016,MH18AB6797,UberBlack,Car,2,2025-05-08 10:27:13
354,691,TVS,Splendor,2020,MH22AB5438,UberX,Bike,2,2022-12-20 00:25:05
355,693,Bajaj,RE,2016,MH48AB4895,UberBlack,Auto,1,2025-01-03 17:50:32
356,696,TVS,King,2022,MH91AB3288,UberPool,Auto,4,2024-08-13 08:36:49
357,698,Bajaj,King,2019,MH26AB3512,UberX,Auto,5,2023-07-09 03:47:43
358,699,Bajaj,Ape,2019,MH90AB6264,UberBlack,Auto,5,2022-08-21 19:54:18
359,702,Honda,Dzire,2015,MH48AB9892,UberPool,Car,4,2023-01-25 13:51:39
360,704,Tata,WagonR,2021,MH83AB4248,UberX,Car,2,2023-11-21 18:13:57
361,705,Honda,i20,2023,MH65AB6804,UberX,Car,3,2025-04-26 23:53:50
362,706,Bajaj,RE,2020,MH69AB9894,UberBlack,Auto,3,2022-11-22 11:29:05
363,710,TVS,Splendor,2023,MH52AB9248,UberPool,Bike,2,2022-12-29 12:07:24
364,711,Piaggio,Ape,2018,MH79AB3814,UberPool,Auto,6,2022-12-31 16:15:10
365,715,Royal Enfield,Pulsar,2021,MH32AB1294,UberBlack,Bike,2,2022-10-14 18:11:24
366,718,TVS,King,2022,MH26AB3757,UberPool,Auto,3,2025-03-26 06:13:29
367,721,Hyundai,Ertiga,2020,MH20AB7419,UberX,Car,5,2023-11-06 01:46:51
368,722,Toyota,Dzire,2020,MH11AB2741,UberBlack,Car,2,2025-06-14 00:13:51
369,724,Royal Enfield,Pulsar,2019,MH67AB3819,UberBlack,Bike,2,2025-02-14 05:27:13
370,731,Bajaj,Activa,2019,MH33AB1208,UberX,Bike,2,2024-09-23 19:10:45
371,735,Toyota,Dzire,2019,MH21AB5709,UberBlack,Car,5,2025-01-10 21:18:20
372,736,Honda,Swift,2015,MH87AB7840,UberPool,Car,2,2025-03-20 11:33:40
373,737,TVS,RE,2017,MH62AB7529,UberX,Auto,3,2022-08-16 07:51:02
374,739,Hero,Activa,2020,MH65AB4181,UberX,Bike,2,2025-06-06 11:26:20
375,740,Tata,Innova,2015,MH12AB4794,UberBlack,Car,1,2023-12-31 05:14:19
376,741,Maruti,i20,2018,MH41AB7074,UberX,Car,5,2024-05-06 02:13:51
377,742,Bajaj,RE,2017,MH48AB8596,UberX,Auto,1,2024-08-08 22:43:19
378,743,Bajaj,King,2015,MH98AB1766,UberPool,Auto,1,2025-02-27 03:13:42
379,747,Bajaj,King,2022,MH94AB1610,UberPool,Auto,4,2024-12-04 05:11:20
380,751,Royal Enfield,Splendor,2021,MH17AB8766,UberPool,Bike,2,2024-01-08 21:29:56
381,754,Tata,Innova,2018,MH77AB6799,UberX,Car,1,2024-09-26 20:24:31
382,757,TVS,RE,2022,MH32AB4274,UberPool,Auto,4,2024-05-04 20:21:04
383,758,Tata,WagonR,2017,MH38AB2823,UberX,Car,2,2023-09-12 11:06:49
384,759,Hero,Splendor,2019,MH46AB2526,UberPool,Bike,2,2025-07-06 22:01:46
385,764,Bajaj,Pulsar,2016,MH59AB6717,UberPool,Bike,2,2025-03-02 23:13:58
386,765,Hero,Pulsar,2022,MH32AB8600,UberPool,Bike,2,2022-11-05 10:01:09
387,769,TVS,Ape,2020,MH71AB7884,UberX,Auto,4,2024-09-17 04:04:44
388,770,Bajaj,King,2019,MH33AB1737,UberPool,Auto,4,2025-03-24 03:05:35
389,771,Tata,Innova,2020,MH22AB9382,UberBlack,Car,4,2024-04-02 18:50:37
390,773,Maruti,WagonR,2018,MH32AB5911,UberBlack,Car,2,2023-02-05 03:47:33
391,775,Toyota,Innova,2023,MH38AB8295,UberPool,Car,3,2024-11-16 20:40:29
392,778,Hero,Classic 350,2017,MH38AB5401,UberPool,Bike,2,2023-11-28 00:51:31
393,781,TVS,Pulsar,2023,MH59AB5186,UberPool,Bike,2,2022-10-25 14:43:56
394,783,Bajaj,RE,2020,MH47AB9782,UberPool,Auto,6,2023-09-29 14:11:12
395,785,Tata,Dzire,2021,MH81AB1679,UberPool,Car,6,2023-05-21 05:30:35
396,786,Bajaj,Pulsar,2023,MH65AB5361,UberX,Bike,2,2025-05-06 09:48:13
397,787,Bajaj,RE,2020,MH39AB9206,UberPool,Auto,6,2023-01-06 10:52:44
398,788,Royal Enfield,Apache,2017,MH21AB7403,UberBlack,Bike,2,2022-12-26 13:34:31
399,789,Bajaj,Apache,2015,MH14AB4610,UberPool,Bike,2,2024-05-15 01:47:00
400,791,Bajaj,King,2021,MH16AB5992,UberPool,Auto,6,2023-06-27 08:57:56
401,793,TVS,Ape,2016,MH47AB4639,UberPool,Auto,5,2023-07-09 15:56:34
402,794,TVS,King,2018,MH68AB1839,UberPool,Auto,6,2023-10-04 05:58:03
403,800,Hero,Activa,2022,MH93AB6757,UberPool,Bike,2,2025-05-29 12:01:13
404,801,Royal Enfield,Classic 350,2017,MH96AB7352,UberX,Bike,2,2022-11-04 15:17:23
405,802,Honda,Splendor,2020,MH94AB5864,UberBlack,Bike,2,2023-02-11 17:46:56
406,804,Honda,Innova,2023,MH87AB1549,UberX,Car,2,2024-06-05 01:25:08
407,806,Royal Enfield,Pulsar,2016,MH11AB9470,UberPool,Bike,2,2024-04-15 13:34:56
408,807,Hero,Classic 350,2023,MH59AB1334,UberPool,Bike,2,2023-08-25 18:10:37
409,808,Hyundai,WagonR,2021,MH14AB6528,UberX,Car,2,2023-07-06 23:45:41
410,809,Bajaj,King,2019,MH64AB9342,UberX,Auto,2,2023-01-01 19:34:26
411,811,Tata,WagonR,2022,MH95AB4456,UberX,Car,4,2023-07-28 06:31:23
412,812,Hero,Activa,2017,MH33AB4004,UberPool,Bike,2,2025-02-20 10:17:14
413,813,Royal Enfield,Activa,2019,MH20AB1264,UberBlack,Bike,2,2023-06-25 13:47:16
414,814,Honda,Activa,2021,MH52AB4572,UberBlack,Bike,2,2023-07-13 12:31:19
415,816,Honda,Splendor,2021,MH70AB4362,UberBlack,Bike,2,2024-08-11 15:34:38
416,818,Bajaj,Apache,2017,MH99AB9438,UberBlack,Bike,2,2023-06-02 12:10:00
417,819,Piaggio,King,2021,MH13AB6159,UberBlack,Auto,3,2024-04-21 00:47:37
418,820,Hyundai,i20,2017,MH27AB2932,UberBlack,Car,4,2022-12-01 08:22:21
419,821,Hyundai,Ertiga,2023,MH64AB2273,UberBlack,Car,4,2024-09-12 19:20:41
420,822,Piaggio,King,2015,MH62AB7402,UberX,Auto,2,2025-01-16 08:31:23
421,823,Maruti,WagonR,2017,MH83AB1242,UberPool,Car,2,2024-11-30 23:16:03
422,824,Piaggio,RE,2023,MH88AB2312,UberBlack,Auto,5,2023-11-03 05:04:29
423,826,Bajaj,King,2016,MH81AB3521,UberPool,Auto,6,2023-09-16 07:01:39
424,829,Bajaj,Pulsar,2022,MH21AB8496,UberBlack,Bike,2,2025-04-25 03:38:55
425,832,Honda,WagonR,2019,MH88AB5299,UberX,Car,4,2024-11-10 02:27:43
426,835,TVS,RE,2015,MH36AB9774,UberBlack,Auto,6,2025-01-23 21:50:09
427,836,Maruti,Ertiga,2018,MH51AB5955,UberBlack,Car,6,2025-02-28 03:08:30
428,838,Piaggio,RE,2016,MH46AB6878,UberBlack,Auto,5,2024-09-24 18:20:48
429,839,Royal Enfield,Splendor,2021,MH86AB3943,UberX,Bike,2,2023-06-16 08:36:47
430,842,TVS,Ape,2022,MH34AB1032,UberPool,Auto,3,2024-03-04 16:40:24
431,843,Piaggio,RE,2019,MH39AB9398,UberBlack,Auto,3,2024-11-24 20:09:29
432,845,Bajaj,RE,2017,MH98AB2234,UberPool,Auto,6,2024-09-03 14:03:06
433,847,Bajaj,King,2022,MH74AB1091,UberPool,Auto,6,2023-11-27 02:04:28
434,852,TVS,Pulsar,2016,MH53AB9645,UberBlack,Bike,2,2025-05-11 06:26:43
435,853,Maruti,WagonR,2019,MH84AB3325,UberBlack,Car,5,2023-09-26 16:48:47
436,855,Hyundai,Swift,2018,MH67AB1759,UberX,Car,4,2024-10-31 08:29:34
437,860,Honda,Dzire,2021,MH90AB5888,UberX,Car,4,2024-01-15 13:33:50
438,863,Toyota,Swift,2023,MH90AB9837,UberX,Car,5,2023-06-13 18:58:38
439,864,Bajaj,King,2017,MH61AB3461,UberBlack,Auto,2,2023-02-08 22:09:54
440,866,TVS,Ape,2017,MH93AB5849,UberPool,Auto,5,2023-03-08 21:00:54
441,867,Hero,Splendor,2022,MH28AB9459,UberBlack,Bike,2,2023-09-25 17:48:18
442,868,Piaggio,King,2017,MH92AB8650,UberBlack,Auto,3,2022-11-11 07:39:56
443,870,Maruti,WagonR,2023,MH10AB7930,UberBlack,Car,6,2024-09-16 05:51:11
444,874,Honda,WagonR,2016,MH31AB8737,UberPool,Car,4,2024-03-08 16:00:26
445,875,Maruti,i20,2015,MH77AB3186,UberX,Car,2,2025-03-25 10:56:24
446,876,Bajaj,King,2015,MH91AB3870,UberPool,Auto,2,2023-01-18 17:51:43
447,877,TVS,King,2019,MH37AB6342,UberBlack,Auto,4,2025-06-29 14:17:24
448,878,Piaggio,RE,2019,MH52AB9551,UberBlack,Auto,4,2024-05-15 12:40:14
449,879,Maruti,Dzire,2015,MH47AB3336,UberPool,Car,2,2023-11-01 21:08:28
450,883,TVS,RE,2021,MH86AB1304,UberBlack,Auto,1,2024-12-24 03:43:28
451,886,Toyota,WagonR,2020,MH41AB1146,UberX,Car,5,2025-04-25 23:47:12
452,887,Honda,Classic 350,2021,MH17AB5094,UberBlack,Bike,2,2025-06-26 02:02:54
453,888,Royal Enfield,Splendor,2017,MH47AB4969,UberPool,Bike,2,2025-03-09 17:59:05
454,889,Bajaj,Apache,2015,MH55AB6814,UberX,Bike,2,2024-07-24 21:37:29
455,890,TVS,King,2023,MH20AB9729,UberPool,Auto,3,2025-04-23 17:12:04
456,891,Hero,Pulsar,2021,MH99AB5456,UberBlack,Bike,2,2022-09-11 14:42:10
457,892,Bajaj,RE,2020,MH82AB8401,UberPool,Auto,2,2023-10-19 18:24:34
458,894,TVS,King,2021,MH62AB3494,UberX,Auto,2,2024-06-07 01:01:22
459,895,Tata,Swift,2021,MH61AB8595,UberBlack,Car,5,2025-07-26 12:31:24
460,898,TVS,King,2016,MH26AB7108,UberBlack,Auto,3,2023-11-20 17:45:00
461,899,TVS,Ape,2017,MH27AB1827,UberPool,Auto,2,2022-09-03 00:23:32
462,900,Piaggio,King,2017,MH31AB7729,UberBlack,Auto,5,2022-10-27 23:30:02
463,904,Maruti,WagonR,2021,MH60AB2190,UberPool,Car,5,2023-01-31 04:45:32
464,907,TVS,RE,2018,MH54AB7176,UberBlack,Auto,5,2023-10-07 12:57:16
465,909,Piaggio,RE,2023,MH41AB4528,UberPool,Auto,5,2025-02-06 09:35:19
466,910,TVS,King,2023,MH75AB8602,UberBlack,Auto,4,2022-12-05 09:19:17
467,912,Honda,Pulsar,2020,MH65AB1202,UberPool,Bike,2,2023-06-11 10:02:42
468,913,Toyota,Innova,2023,MH32AB1800,UberBlack,Car,3,2023-08-27 21:12:03
469,915,Bajaj,RE,2020,MH35AB9648,UberBlack,Auto,2,2024-09-01 04:09:33
470,916,Bajaj,RE,2017,MH61AB1161,UberX,Auto,1,2022-10-22 05:49:36
471,918,Hyundai,Innova,2015,MH93AB8641,UberPool,Car,2,2025-01-03 23:36:03
472,920,Piaggio,Ape,2016,MH49AB4716,UberX,Auto,3,2025-04-19 04:03:32
473,921,Piaggio,RE,2018,MH48AB2936,UberX,Auto,2,2023-09-25 20:17:42
474,923,Piaggio,King,2020,MH29AB9905,UberPool,Auto,2,2024-07-29 02:08:30
475,924,Honda,i20,2023,MH65AB6361,UberBlack,Car,4,2023-04-19 22:45:11
476,925,Bajaj,Pulsar,2019,MH11AB6398,UberBlack,Bike,2,2024-04-11 04:43:43
477,929,Piaggio,RE,2015,MH76AB3992,UberX,Auto,3,2023-03-09 20:56:54
478,930,Maruti,i20,2022,MH64AB8014,UberBlack,Car,1,2023-01-23 07:36:57
479,931,TVS,Ape,2021,MH26AB9932,UberX,Auto,6,2024-03-29 08:54:03
480,932,Royal Enfield,Activa,2017,MH10AB2395,UberPool,Bike,2,2023-08-07 05:36:44
481,934,TVS,RE,2015,MH67AB7692,UberPool,Auto,1,2022-11-18 07:38:28
482,935,TVS,Ape,2020,MH71AB3505,UberBlack,Auto,6,2024-01-12 14:55:55
483,936,TVS,RE,2019,MH41AB6035,UberPool,Auto,3,2024-08-02 03:45:51
484,938,Toyota,Innova,2018,MH19AB4181,UberPool,Car,6,2024-07-22 19:20:52
485,941,TVS,King,2016,MH11AB1849,UberPool,Auto,4,2024-05-20 14:12:58
486,942,Bajaj,Pulsar,2016,MH73AB6728,UberX,Bike,2,2022-12-18 22:29:16
487,944,Tata,Swift,2017,MH15AB3402,UberBlack,Car,3,2024-02-03 10:07:37
488,945,Piaggio,Ape,2016,MH85AB4248,UberBlack,Auto,4,2024-07-23 04:07:50
489,946,Toyota,WagonR,2015,MH34AB5886,UberBlack,Car,2,2023-10-27 02:22:10
490,947,TVS,Apache,2022,MH46AB1001,UberPool,Bike,2,2023-07-16 14:13:42
491,948,Royal Enfield,Splendor,2022,MH78AB7815,UberX,Bike,2,2024-01-30 23:29:12
492,950,Hyundai,Swift,2015,MH98AB8707,UberPool,Car,3,2023-12-26 21:14:43
493,951,Honda,Swift,2022,MH90AB1558,UberBlack,Car,5,2025-04-28 14:45:34
494,952,Hero,Classic 350,2018,MH94AB3727,UberBlack,Bike,2,2023-01-20 03:12:19
495,953,TVS,RE,2019,MH55AB7283,UberX,Auto,3,2023-07-20 06:16:09
496,955,Honda,Swift,2023,MH55AB9337,UberX,Car,3,2024-03-20 03:57:56
497,956,Honda,Splendor,2016,MH51AB8403,UberPool,Bike,2,2023-09-09 11:16:57
498,960,Honda,Classic 350,2020,MH41AB2916,UberPool,Bike,2,2025-02-20 13:09:34
499,963,Tata,WagonR,2015,MH16AB5670,UberX,Car,5,2023-08-12 16:33:09
500,966,Maruti,Ertiga,2019,MH50AB6107,UberX,Car,5,2025-04-06 02:41:59
501,967,Hero,Pulsar,2023,MH29AB3919,UberX,Bike,2,2022-08-30 22:17:07
502,969,Bajaj,Ape,2018,MH85AB7268,UberPool,Auto,2,2023-01-09 11:32:58
503,970,Piaggio,RE,2018,MH75AB7090,UberBlack,Auto,5,2024-03-24 02:53:37
504,971,TVS,Splendor,2022,MH78AB9855,UberX,Bike,2,2025-03-28 03:29:14
505,973,Tata,Innova,2017,MH87AB6536,UberX,Car,4,2025-06-29 12:17:34
506,974,Royal Enfield,Activa,2018,MH36AB4878,UberPool,Bike,2,2023-10-17 20:51:35
507,976,TVS,RE,2018,MH17AB4110,UberBlack,Auto,4,2024-03-04 15:23:04
508,977,TVS,Splendor,2023,MH74AB1875,UberPool,Bike,2,2023-03-11 07:00:57
509,978,Hero,Activa,2023,MH71AB1697,UberBlack,Bike,2,2024-12-31 23:45:18
510,980,Maruti,Ertiga,2016,MH86AB2518,UberBlack,Car,6,2025-04-06 17:04:00
511,981,Piaggio,King,2018,MH20AB2505,UberX,Auto,6,2024-06-03 04:46:43
512,982,Tata,WagonR,2016,MH22AB6493,UberBlack,Car,3,2024-06-18 17:08:24
513,983,TVS,Ape,2015,MH53AB3670,UberPool,Auto,2,2025-05-07 10:19:20
514,984,Maruti,Swift,2021,MH14AB5837,UberPool,Car,6,2023-04-15 06:55:31
515,985,Bajaj,RE,2015,MH50AB4700,UberBlack,Auto,4,2023-11-28 01:23:57
516,987,Bajaj,King,2022,MH44AB6953,UberBlack,Auto,3,2025-04-16 13:50:17
517,988,Royal Enfield,Splendor,2023,MH96AB3254,UberBlack,Bike,2,2023-08-08 09:35:16
518,994,Maruti,WagonR,2016,MH47AB7396,UberBlack,Car,1,2023-10-29 07:59:28
519,995,Piaggio,King,2018,MH83AB5461,UberPool,Auto,4,2025-05-19 13:51:18
520,998,Royal Enfield,Pulsar,2021,MH33AB5066,UberPool,Bike,2,2024-09-05 02:08:55
521,1000,Piaggio,King,2015,MH56AB4802,UberX,Auto,2,2022-09-23 06:04:15
522,1004,TVS,RE,2023,MH48AB1269,UberX,Auto,3,2022-12-09 21:12:54
523,1006,Honda,Classic 350,2015,MH37AB7361,UberBlack,Bike,2,2023-11-29 03:53:42
524,1007,Hero,Apache,2015,MH60AB4874,UberX,Bike,2,2025-03-13 02:12:07
525,1010,Royal Enfield,Pulsar,2021,MH11AB7077,UberX,Bike,2,2023-04-28 18:18:11
526,1011,Honda,Ertiga,2016,MH92AB8027,UberPool,Car,1,2024-07-04 05:30:26
527,1012,Piaggio,Ape,2016,MH11AB4544,UberBlack,Auto,1,2025-01-11 15:25:44
528,1014,Bajaj,RE,2015,MH40AB1472,UberX,Auto,3,2023-01-06 08:15:26
529,1015,Maruti,i20,2019,MH53AB3589,UberBlack,Car,2,2022-10-22 11:45:15
530,1017,TVS,Activa,2022,MH99AB7007,UberX,Bike,2,2023-04-15 05:59:23
531,1019,Honda,Ertiga,2017,MH60AB1682,UberX,Car,5,2024-03-11 22:19:06
532,1020,Piaggio,King,2015,MH27AB8593,UberPool,Auto,4,2025-03-20 12:10:55
533,1021,TVS,Apache,2019,MH90AB3245,UberX,Bike,2,2024-09-19 02:08:51
534,1023,TVS,Activa,2019,MH98AB5674,UberPool,Bike,2,2023-12-01 17:55:49
535,1025,Honda,Swift,2016,MH81AB1266,UberBlack,Car,5,2025-06-09 11:21:01
536,1027,Honda,i20,2021,MH54AB6740,UberBlack,Car,2,2023-03-22 10:22:10
537,1028,TVS,Apache,2021,MH61AB3570,UberX,Bike,2,2024-10-01 06:34:57
538,1030,Piaggio,King,2017,MH25AB9082,UberBlack,Auto,4,2025-03-22 06:11:03
539,1032,Hyundai,Ertiga,2021,MH58AB1197,UberX,Car,4,2022-09-10 02:28:13
540,1034,Tata,Dzire,2019,MH79AB7931,UberX,Car,4,2024-04-02 17:33:11
541,1035,Hyundai,WagonR,2017,MH63AB7653,UberX,Car,2,2024-04-13 11:52:45
542,1039,Hyundai,Swift,2020,MH74AB6982,UberX,Car,1,2025-01-03 20:11:58
543,1040,Bajaj,Splendor,2016,MH66AB4774,UberBlack,Bike,2,2022-09-25 02:41:39
544,1043,Piaggio,RE,2021,MH73AB2538,UberPool,Auto,4,2023-10-01 14:17:59
545,1044,Hyundai,i20,2022,MH83AB2013,UberPool,Car,2,2024-05-05 22:05:47
546,1048,Hyundai,Innova,2016,MH36AB5018,UberBlack,Car,3,2023-08-13 02:20:26
547,1049,Royal Enfield,Activa,2019,MH17AB7150,UberPool,Bike,2,2025-04-11 15:55:23
548,1051,Piaggio,King,2018,MH22AB6240,UberBlack,Auto,4,2024-06-09 04:06:39
549,1052,Bajaj,King,2022,MH25AB2309,UberBlack,Auto,5,2023-10-20 07:05:40
550,1053,Piaggio,Ape,2021,MH65AB5920,UberBlack,Auto,4,2023-06-23 17:16:47
551,1054,Bajaj,King,2020,MH59AB3016,UberBlack,Auto,2,2022-11-08 16:36:56
552,1056,Hyundai,Ertiga,2022,MH43AB8536,UberPool,Car,5,2023-09-09 14:44:47
553,1058,Hyundai,Ertiga,2022,MH16AB4043,UberX,Car,6,2023-10-03 07:39:17
554,1061,TVS,King,2016,MH79AB5347,UberX,Auto,1,2025-03-18 22:24:13
555,1064,Bajaj,Ape,2017,MH30AB1418,UberBlack,Auto,3,2024-07-31 10:43:14
556,1065,Royal Enfield,Pulsar,2018,MH34AB3353,UberBlack,Bike,2,2025-03-07 08:39:29
557,1067,Piaggio,Ape,2022,MH37AB3183,UberX,Auto,5,2024-06-02 22:49:10
558,1068,TVS,Apache,2015,MH33AB3185,UberPool,Bike,2,2025-05-14 12:10:46
559,1069,Toyota,WagonR,2022,MH58AB4061,UberPool,Car,2,2025-03-30 16:35:11
560,1073,Royal Enfield,Pulsar,2017,MH38AB9764,UberPool,Bike,2,2024-09-17 07:04:36
561,1076,Bajaj,RE,2017,MH40AB3987,UberX,Auto,5,2024-07-14 20:23:07
562,1077,Hyundai,Ertiga,2015,MH18AB7935,UberBlack,Car,2,2025-05-05 02:47:41
563,1078,Toyota,i20,2019,MH47AB3265,UberX,Car,3,2022-12-29 08:27:45
564,1080,Hero,Activa,2023,MH29AB1148,UberBlack,Bike,2,2023-12-09 03:46:55
565,1081,TVS,Apache,2016,MH52AB5402,UberBlack,Bike,2,2024-06-20 13:51:03
566,1083,Bajaj,Classic 350,2015,MH66AB6301,UberPool,Bike,2,2024-03-26 15:04:46
567,1089,Piaggio,Ape,2016,MH35AB4623,UberX,Auto,1,2022-10-15 00:06:33
568,1092,Tata,Innova,2018,MH37AB3535,UberX,Car,4,2024-04-29 17:13:59
569,1093,Piaggio,RE,2017,MH73AB8362,UberPool,Auto,4,2024-09-01 20:15:39
570,1094,Toyota,Swift,2021,MH74AB1553,UberPool,Car,4,2025-05-26 11:37:47
571,1095,Royal Enfield,Splendor,2022,MH10AB4396,UberBlack,Bike,2,2022-08-14 21:43:01
572,1097,Hero,Pulsar,2021,MH14AB6489,UberBlack,Bike,2,2022-09-01 17:30:16
573,1100,Bajaj,Activa,2023,MH48AB3216,UberBlack,Bike,2,2022-12-24 02:02:03
574,1101,Hero,Splendor,2022,MH48AB1878,UberX,Bike,2,2023-05-02 20:19:21
575,1102,TVS,Splendor,2021,MH70AB7010,UberBlack,Bike,2,2025-06-22 23:00:23
576,1103,Tata,WagonR,2021,MH27AB7082,UberBlack,Car,1,2024-12-06 09:33:55
577,1104,Bajaj,Splendor,2015,MH41AB7632,UberX,Bike,2,2022-09-06 14:03:34
578,1106,Piaggio,King,2021,MH43AB7744,UberBlack,Auto,1,2022-09-08 06:01:16
579,1110,Honda,Classic 350,2019,MH50AB8957,UberBlack,Bike,2,2023-03-16 02:29:44
580,1115,Bajaj,RE,2023,MH37AB8936,UberBlack,Auto,5,2023-11-13 19:39:46
