payment_id,trip_id,amount,payment_method,payment_status,payment_date
468,468,254.82,Credit Card,Completed,2023-09-14 18:23:51
469,469,212.7,PayPal,Completed,2023-12-14 08:07:40
470,470,139.03,PayPal,Completed,2024-06-18 10:09:55
471,471,420.57,PayPal,Completed,2024-04-07 14:17:12
472,472,309.71,Credit Card,Completed,2023-11-10 06:46:39
473,473,382.66,UPI,Completed,2025-06-16 06:25:56
474,474,488.35,Cash,Completed,2025-03-05 22:32:23
475,475,150.13,Credit Card,Completed,2025-07-08 22:58:49
476,476,495.48,Paytm,Completed,2024-05-28 10:39:11
477,477,535.06,Paytm,Completed,2024-01-30 07:38:07
478,478,87.23,Credit Card,Completed,2024-04-08 00:03:15
479,479,67.06,Cash,Completed,2024-12-17 23:19:16
480,480,671.19,UPI,Completed,2024-01-13 04:33:25
481,481,224.02,Credit Card,Completed,2024-08-11 17:48:42
482,482,410.88,Cash,Completed,2024-01-01 23:20:38
483,483,335.92,Cash,Completed,2025-01-02 04:20:56
484,484,294.92,PayPal,Completed,2025-07-13 04:53:05
485,485,772.79,Paytm,Pending,2023-11-16 04:37:07
486,486,132.49,Paytm,Completed,2024-01-16 01:45:33
487,487,572.67,Paytm,Completed,2025-04-24 09:55:05
488,488,369.55,PayPal,Completed,2024-03-20 00:04:50
489,489,521.53,Credit Card,Completed,2023-12-24 19:40:45
490,490,652.4,Cash,Completed,2025-05-12 08:03:03
491,491,500.14,UPI,Completed,2024-11-19 12:00:06
492,492,661.08,Paytm,Completed,2023-09-17 13:26:20
493,493,614.97,Paytm,Completed,2023-08-19 12:10:19
494,494,787.57,PayPal,Pending,2023-08-07 13:25:01
495,495,159.33,Paytm,Completed,2025-01-23 14:10:04
496,496,517.97,Credit Card,Completed,2024-02-19 09:27:59
497,497,540.64,Credit Card,Completed,2024-08-22 15:40:47
498,498,574.96,PayPal,Pending,2024-06-26 17:34:33
499,499,185.88,Paytm,Completed,2025-03-11 01:40:42
500,500,519.03,Credit Card,Completed,2024-06-11 00:55:54
501,501,134.59,PayPal,Completed,2024-11-25 09:59:41
502,502,585.28,UPI,Completed,2024-12-25 14:39:52
503,503,506.22,UPI,Completed,2024-02-19 15:20:52
504,504,576.14,Paytm,Completed,2024-04-07 03:26:48
505,505,649.42,Paytm,Completed,2024-11-15 06:27:01
506,506,472.94,Cash,Completed,2025-04-13 07:59:45
507,507,385.56,Credit Card,Completed,2023-12-05 08:07:44
508,508,672.24,Credit Card,Completed,2025-06-29 17:07:26
509,509,584.6,PayPal,Completed,2024-07-07 01:36:32
510,510,773.43,UPI,Completed,2024-08-30 18:25:52
511,511,599.06,UPI,Completed,2023-08-25 23:42:25
512,512,110.69,Cash,Completed,2024-09-30 15:36:03
513,513,237.19,Credit Card,Completed,2025-03-14 04:23:04
514,514,397.52,Credit Card,Completed,2025-04-27 07:55:20
515,515,247.44,Credit Card,Completed,2024-07-31 08:52:20
516,516,382.82,Cash,Completed,2025-05-19 09:31:28
517,517,476.13,UPI,Completed,2025-07-16 15:36:39
518,518,767.63,Paytm,Failed,2025-04-22 15:32:31
519,519,671.19,Credit Card,Completed,2024-01-30 17:51:31
520,520,725.51,Cash,Completed,2023-09-06 13:12:02
521,521,127.84,PayPal,Completed,2025-07-31 12:52:42
522,522,258.09,Cash,Completed,2025-02-14 10:55:31
523,523,86.61,PayPal,Completed,2024-10-21 20:22:09
524,524,534.6,PayPal,Completed,2023-09-11 00:09:58
525,525,428.7,Cash,Completed,2024-10-23 22:04:37
526,526,111.67,Cash,Completed,2024-12-04 21:19:11
527,527,696.68,Cash,Completed,2024-04-14 23:30:05
528,528,120.42,UPI,Completed,2023-12-11 10:44:45
529,529,214.94,PayPal,Completed,2024-01-20 00:03:43
530,530,243.98,UPI,Completed,2025-06-09 20:13:30
531,531,322.88,UPI,Completed,2024-01-23 06:14:59
532,532,170.74,PayPal,Completed,2024-05-28 06:58:50
533,533,166.96,Credit Card,Completed,2023-12-30 17:32:32
534,534,723.27,Credit Card,Completed,2025-04-12 07:35:13
535,535,481.28,Credit Card,Completed,2023-11-03 08:33:51
536,536,745.95,Paytm,Completed,2024-02-19 12:50:57
537,537,82.4,Credit Card,Completed,2024-04-22 07:33:42
538,538,308.38,Cash,Completed,2024-03-02 18:25:14
539,539,146.8,UPI,Pending,2024-12-08 18:57:10
540,540,516.92,Credit Card,Completed,2024-06-21 04:53:39
541,541,613.97,PayPal,Completed,2025-07-20 00:51:13
542,542,371.72,PayPal,Completed,2023-10-10 22:54:07
543,543,80.08,UPI,Completed,2024-05-13 02:32:21
544,544,189.45,Credit Card,Completed,2023-12-23 18:49:06
545,545,65.65,Paytm,Completed,2023-12-24 20:44:24
546,546,669.52,Paytm,Completed,2025-02-05 08:14:40
547,547,457.85,Paytm,Completed,2024-04-30 18:07:18
548,548,285.84,Credit Card,Completed,2024-05-22 01:37:47
549,549,227.02,Credit Card,Completed,2025-05-27 09:49:16
550,550,577.55,Cash,Completed,2024-04-12 04:04:17
551,551,168.6,PayPal,Pending,2023-10-23 22:13:52
552,552,451.9,Cash,Completed,2025-05-24 02:18:23
553,553,182.84,Paytm,Pending,2024-10-30 08:47:39
554,554,409.74,Credit Card,Completed,2024-12-24 12:41:20
555,555,547.34,PayPal,Completed,2024-06-04 23:47:52
556,556,740.4,Cash,Completed,2024-08-25 17:29:58
557,557,381.05,Cash,Completed,2024-04-05 21:17:47
558,558,508.9,Cash,Completed,2024-08-20 03:34:58
559,559,662.55,Paytm,Completed,2024-08-22 22:06:27
560,560,667.35,Credit Card,Completed,2024-07-04 05:06:50
561,561,425.27,Paytm,Completed,2023-10-07 20:12:59
562,562,120.44,Cash,Completed,2024-07-09 17:40:31
563,563,402.11,UPI,Pending,2024-02-28 20:15:12
564,564,768.78,Credit Card,Completed,2025-02-17 17:58:06
565,565,389.29,Paytm,Completed,2025-03-20 14:08:22
566,566,293.25,UPI,Completed,2025-03-13 00:06:49
567,567,469.88,Cash,Completed,2025-06-27 08:33:34
568,568,440.3,Cash,Completed,2024-08-28 04:34:53
569,569,707.73,PayPal,Completed,2023-09-20 17:28:29
570,570,169.18,PayPal,Completed,2025-03-29 18:38:20
571,571,216.04,Paytm,Completed,2024-03-06 03:51:43
572,572,598.04,PayPal,Completed,2023-12-10 05:58:58
573,573,239.36,PayPal,Completed,2025-03-23 19:18:27
574,574,526.01,PayPal,Completed,2025-06-29 21:51:23
575,575,105.53,UPI,Pending,2024-12-13 15:34:58
576,576,290.2,UPI,Completed,2025-05-18 17:31:17
577,577,165.6,UPI,Completed,2023-11-03 18:15:40
578,578,169.23,Cash,Completed,2025-04-02 13:54:56
579,579,707.37,Paytm,Pending,2023-08-13 21:46:00
580,580,766.29,Cash,Completed,2023-08-20 00:54:22
581,581,671.72,Cash,Completed,2024-12-04 07:29:54
582,582,706.21,PayPal,Completed,2025-03-23 06:08:32
583,583,510.32,Credit Card,Completed,2023-08-12 07:04:03
584,584,327.08,Cash,Completed,2025-07-09 01:37:25
585,585,617.84,Cash,Completed,2024-07-03 03:02:29
586,586,559.91,Paytm,Completed,2025-06-04 19:30:53
587,587,672.57,Credit Card,Completed,2023-11-10 22:08:19
588,588,442.62,Cash,Completed,2023-11-09 16:05:40
589,589,403.21,Paytm,Completed,2025-01-26 21:23:20
590,590,400.45,Credit Card,Completed,2025-07-05 14:23:20
591,591,738.23,PayPal,Completed,2024-10-04 19:37:32
592,592,272.41,UPI,Completed,2023-12-17 09:03:56
593,593,792.93,Paytm,Completed,2024-01-16 03:00:47
594,594,172.95,Paytm,Completed,2025-03-29 13:03:08
595,595,689.03,UPI,Completed,2024-05-18 01:21:58
596,596,550.21,Paytm,Completed,2024-09-17 23:24:19
597,597,400.56,Credit Card,Completed,2024-07-01 07:27:30
598,598,714.59,Credit Card,Completed,2024-01-11 01:33:41
599,599,246.99,Credit Card,Completed,2024-06-07 22:47:24
600,600,438.05,Credit Card,Completed,2024-02-07 05:51:14
601,601,557.64,PayPal,Completed,2025-02-24 21:30:55
602,602,377.28,UPI,Completed,2025-08-01 01:42:43
603,603,637.77,Paytm,Completed,2024-10-01 16:57:56
604,604,206.06,UPI,Completed,2024-07-15 21:13:00
605,605,477.18,UPI,Completed,2024-10-07 17:40:02
606,606,767.28,Credit Card,Completed,2024-10-24 05:45:37
607,607,544.27,Credit Card,Completed,2024-01-10 18:06:13
608,608,91.42,UPI,Completed,2023-10-11 17:31:53
609,609,63.42,PayPal,Pending,2024-12-17 14:01:05
610,610,768.5,Paytm,Completed,2024-02-29 16:28:51
611,611,154.19,Paytm,Completed,2025-02-03 07:52:01
612,612,140.71,PayPal,Completed,2024-09-13 02:17:38
613,613,220.73,PayPal,Completed,2025-04-24 20:15:59
614,614,467.15,Paytm,Completed,2025-06-27 00:34:31
615,615,210.96,Paytm,Completed,2024-11-14 10:16:10
616,616,475.3,UPI,Completed,2023-09-21 13:14:50
617,617,532.38,PayPal,Completed,2024-03-27 07:58:08
618,618,669.06,UPI,Completed,2024-03-09 12:55:13
619,619,629.2,PayPal,Completed,2024-10-18 13:57:23
620,620,239.8,UPI,Failed,2025-03-25 12:58:14
621,621,613.82,UPI,Completed,2024-04-25 11:57:07
622,622,232.37,PayPal,Completed,2023-12-24 21:40:02
623,623,728.61,Credit Card,Completed,2024-06-19 17:33:39
624,624,426.15,Credit Card,Completed,2024-05-25 19:04:01
625,625,294.89,Cash,Completed,2024-06-03 12:11:30
626,626,165.04,PayPal,Completed,2025-05-25 16:50:19
627,627,648.18,Paytm,Completed,2024-03-07 08:58:29
628,628,587.47,Cash,Completed,2024-05-16 14:04:23
629,629,528.55,UPI,Completed,2024-08-02 14:19:24
630,630,717.44,Credit Card,Completed,2023-09-19 07:49:41
631,631,639.12,PayPal,Completed,2024-12-31 08:19:09
632,632,63.61,Paytm,Completed,2025-07-30 23:33:48
633,633,210.8,Paytm,Pending,2025-05-26 15:36:37
634,634,512.77,Paytm,Completed,2025-06-23 10:55:31
635,635,129.07,UPI,Completed,2023-12-01 05:36:31
636,636,724.47,Paytm,Completed,2025-06-26 02:13:26
637,637,396.85,Credit Card,Completed,2025-01-26 02:51:29
638,638,730.4,PayPal,Completed,2025-04-11 20:11:03
639,639,521.81,Paytm,Completed,2024-06-18 01:32:49
640,640,626.28,Paytm,Completed,2025-06-25 18:23:51
641,641,79.3,Paytm,Completed,2024-12-29 00:59:38
642,642,98.19,PayPal,Failed,2025-05-25 14:29:35
643,643,715.9,UPI,Completed,2024-11-15 21:29:39
644,644,427.37,Paytm,Completed,2023-11-06 06:49:20
645,645,135.98,Credit Card,Completed,2025-06-30 01:36:08
646,646,216.2,Credit Card,Completed,2024-04-03 02:30:32
647,647,617.82,Cash,Completed,2025-07-01 03:43:37
648,648,314.4,Cash,Completed,2024-09-04 11:26:11
649,649,335.74,Credit Card,Completed,2025-01-16 01:02:48
650,650,370.32,Credit Card,Completed,2023-08-13 20:06:49
651,651,613.91,PayPal,Completed,2024-02-21 11:17:08
652,652,636.57,PayPal,Completed,2023-09-08 11:31:25
653,653,202.52,Paytm,Completed,2024-05-20 11:37:52
654,654,92.41,Credit Card,Completed,2024-02-25 22:19:17
655,655,705.23,Cash,Completed,2023-10-24 00:04:27
656,656,735.23,PayPal,Completed,2023-12-01 16:57:19
657,657,67.8,Cash,Pending,2024-08-16 01:58:50
658,658,214.02,Cash,Completed,2024-01-25 06:40:58
659,659,287.86,Paytm,Completed,2024-01-13 19:15:33
660,660,472.79,Cash,Completed,2024-03-15 10:55:22
661,661,648.52,Paytm,Completed,2024-05-16 10:52:16
662,662,177.85,UPI,Completed,2023-09-11 05:27:35
663,663,698.93,PayPal,Completed,2025-02-09 23:02:08
664,664,700.23,PayPal,Completed,2025-03-26 14:37:28
665,665,455.64,Cash,Completed,2025-01-24 16:30:34
666,666,204.67,Paytm,Completed,2024-05-13 04:08:52
667,667,312.74,Paytm,Completed,2025-07-06 12:47:37
668,668,584.74,Credit Card,Completed,2024-05-28 21:14:08
669,669,517.74,Credit Card,Completed,2025-01-31 07:47:49
670,670,118.39,Credit Card,Completed,2023-12-29 20:48:29
671,671,90.88,Credit Card,Completed,2024-05-11 17:19:23
672,672,154.39,Cash,Completed,2024-01-21 06:55:01
673,673,236.37,Cash,Completed,2025-07-19 15:07:23
674,674,710.19,UPI,Pending,2025-03-29 01:01:22
675,675,287.9,PayPal,Completed,2024-12-20 01:33:04
676,676,550.23,UPI,Completed,2024-09-20 07:07:53
677,677,350.5,UPI,Completed,2024-03-22 03:31:47
678,678,400.06,Cash,Completed,2025-05-23 12:29:50
679,679,349.97,PayPal,Completed,2024-08-10 02:43:06
680,680,321.55,Credit Card,Completed,2025-06-16 23:27:40
681,681,253.47,Credit Card,Completed,2025-04-30 06:22:37
682,682,225.58,Cash,Completed,2024-06-23 06:18:06
683,683,516.24,Cash,Completed,2023-12-17 12:07:44
684,684,302.96,PayPal,Completed,2024-01-18 01:46:25
685,685,455.84,Cash,Completed,2024-06-04 17:39:19
686,686,624.84,Cash,Completed,2023-11-23 07:02:38
687,687,660.75,UPI,Completed,2023-12-02 17:45:14
688,688,436.23,Cash,Completed,2024-09-13 07:18:38
689,689,532.95,PayPal,Completed,2024-09-07 00:00:18
690,690,396.03,Cash,Pending,2023-12-01 06:02:34
691,691,552.38,Cash,Completed,2025-07-11 03:13:27
692,692,111.73,UPI,Completed,2025-01-18 16:08:35
693,693,662.5,Paytm,Pending,2024-11-27 10:55:01
694,694,666.67,Cash,Pending,2024-05-23 23:59:58
695,695,228.62,UPI,Completed,2024-12-24 23:32:44
696,696,281.8,UPI,Completed,2023-09-19 01:58:35
697,697,594.26,PayPal,Completed,2024-07-31 05:29:47
698,698,748.29,UPI,Completed,2023-11-08 19:46:07
699,699,291.4,Cash,Completed,2024-01-31 16:35:00
700,700,163.74,Cash,Completed,2024-04-08 17:44:13
701,701,399.87,Paytm,Completed,2025-05-08 18:15:35
702,702,779.66,PayPal,Completed,2024-08-06 00:49:07
703,703,750.37,Credit Card,Completed,2024-11-12 00:32:37
704,704,202.07,Paytm,Failed,2024-12-28 19:50:00
705,705,608.98,Paytm,Failed,2025-05-26 00:12:15
706,706,665.13,PayPal,Completed,2024-05-28 17:27:04
707,707,347.18,UPI,Completed,2024-06-18 03:52:34
708,708,57.15,PayPal,Completed,2024-11-14 01:15:31
709,709,690.33,Paytm,Completed,2025-03-02 05:39:26
710,710,215.96,Paytm,Failed,2024-11-22 15:10:26
711,711,190.26,UPI,Completed,2024-03-23 04:16:30
712,712,74.1,UPI,Completed,2024-02-12 17:12:25
713,713,541.64,Paytm,Completed,2024-04-14 04:06:33
714,714,311.01,Paytm,Completed,2024-06-05 09:50:54
715,715,323.6,PayPal,Completed,2024-11-17 07:15:49
716,716,125.17,Credit Card,Completed,2025-04-03 11:25:03
717,717,51.23,Paytm,Completed,2024-05-09 09:04:14
718,718,767.16,Paytm,Pending,2025-06-29 14:52:51
719,719,158.2,Credit Card,Completed,2025-06-22 11:38:52
720,720,580.71,PayPal,Completed,2025-01-22 08:42:46
721,721,394.99,PayPal,Completed,2025-07-09 10:45:46
722,722,676.58,Cash,Completed,2024-12-28 10:11:34
723,723,619.06,Cash,Completed,2023-10-23 10:55:03
724,724,154.06,PayPal,Completed,2025-04-14 05:06:25
725,725,396.61,Paytm,Completed,2024-01-30 12:59:24
726,726,225.67,Credit Card,Completed,2024-11-02 01:15:49
727,727,278.06,Cash,Completed,2024-03-24 01:14:27
728,728,721.83,PayPal,Completed,2024-08-01 09:21:21
729,729,783.39,Credit Card,Completed,2025-07-23 00:59:29
730,730,128.84,UPI,Completed,2024-04-11 04:18:30
731,731,322.68,PayPal,Completed,2024-11-09 06:42:20
732,732,572.66,PayPal,Completed,2024-03-29 20:17:33
733,733,330.15,Paytm,Completed,2024-01-31 09:35:57
734,734,400.67,Cash,Completed,2024-03-03 16:38:37
735,735,420.27,PayPal,Completed,2024-11-22 16:23:30
736,736,259.49,UPI,Completed,2024-05-31 23:10:19
737,737,644.02,Paytm,Failed,2024-07-21 01:32:26
738,738,710.89,PayPal,Completed,2024-07-27 16:14:59
739,739,583.4,PayPal,Completed,2025-04-05 10:38:32
740,740,598.49,Credit Card,Failed,2024-10-14 18:39:35
741,741,782.36,Cash,Completed,2024-08-06 15:58:29
742,742,308.97,Paytm,Completed,2024-12-16 17:20:52
743,743,799.6,UPI,Completed,2024-01-29 02:41:34
744,744,356.18,UPI,Completed,2024-07-25 04:09:47
745,745,747.27,PayPal,Completed,2023-09-26 18:56:41
746,746,458.76,UPI,Completed,2025-01-03 14:57:12
747,747,445.82,Paytm,Completed,2024-05-14 07:52:38
748,748,596.92,Paytm,Completed,2023-12-26 00:51:23
749,749,342.76,UPI,Completed,2025-02-05 02:05:49
750,750,307.47,UPI,Completed,2024-08-27 19:09:14
751,751,582.74,UPI,Completed,2024-01-05 15:23:05
752,752,755.53,Cash,Completed,2024-01-25 12:15:04
753,753,230.07,PayPal,Completed,2023-09-18 13:10:51
754,754,766.36,Paytm,Completed,2024-12-23 19:23:04
755,755,628.15,UPI,Failed,2025-03-03 01:21:46
756,756,421.2,UPI,Completed,2023-09-14 14:13:45
757,757,129.95,Cash,Completed,2025-04-20 04:41:38
758,758,667.31,Credit Card,Completed,2025-07-11 05:37:43
759,759,240.61,Paytm,Completed,2024-07-03 03:00:08
760,760,461.25,Credit Card,Completed,2023-11-21 06:27:36
761,761,672.99,Credit Card,Completed,2025-06-11 22:16:23
762,762,451.77,Credit Card,Completed,2025-05-14 00:02:24
763,763,787.65,PayPal,Pending,2024-08-10 19:06:18
764,764,240.83,Cash,Completed,2024-07-12 10:43:34
765,765,272.85,UPI,Completed,2023-11-24 07:28:42
766,766,592.84,Cash,Completed,2024-12-10 07:48:09
767,767,706.53,Cash,Completed,2024-07-28 12:46:44
768,768,689.92,PayPal,Completed,2023-10-12 20:10:46
769,769,686.53,UPI,Pending,2023-09-23 21:58:20
770,770,484.34,PayPal,Completed,2024-12-07 09:53:13
771,771,711.3,Credit Card,Completed,2024-02-12 15:52:59
772,772,600.45,Credit Card,Completed,2024-04-14 09:15:28
773,773,408.93,PayPal,Completed,2024-12-12 01:22:34
774,774,122.73,UPI,Completed,2024-06-11 03:36:16
775,775,616.6,PayPal,Completed,2024-11-08 01:02:06
776,776,456.51,Paytm,Completed,2025-04-12 09:11:05
777,777,572.19,PayPal,Completed,2024-03-07 18:52:44
778,778,206.74,UPI,Completed,2025-05-12 05:38:35
779,779,660.15,Credit Card,Completed,2024-08-17 02:05:31
780,780,432.99,PayPal,Completed,2025-01-30 06:07:50
781,781,743.24,Cash,Completed,2025-02-22 04:44:41
782,782,121.73,Paytm,Completed,2023-09-26 20:41:48
783,783,652.56,Credit Card,Completed,2023-12-14 17:36:41
784,784,215.77,UPI,Completed,2024-07-07 02:01:41
785,785,684.41,Cash,Completed,2024-08-16 12:44:50
786,786,785.35,Paytm,Completed,2024-01-26 10:40:20
787,787,243.68,Credit Card,Completed,2024-06-27 21:15:34
788,788,328.72,Cash,Completed,2024-04-21 01:02:54
789,789,529.38,UPI,Completed,2023-09-17 07:33:28
790,790,385.76,Cash,Completed,2024-08-04 21:40:13
791,791,148.37,Paytm,Completed,2025-03-03 17:51:51
792,792,345.42,Paytm,Completed,2024-01-14 00:35:40
793,793,590.06,Paytm,Completed,2025-06-20 04:37:51
794,794,487.22,Cash,Completed,2024-02-09 23:34:53
795,795,266.49,Credit Card,Completed,2023-11-05 22:08:22
796,796,789.07,Paytm,Completed,2025-01-12 08:18:04
797,797,469.69,Cash,Completed,2024-02-17 22:40:05
798,798,77.78,Cash,Completed,2025-06-20 07:17:28
799,799,520.02,Paytm,Completed,2023-08-27 04:22:30
800,800,539.25,Paytm,Completed,2024-08-08 23:20:20
801,801,319.28,Credit Card,Completed,2024-02-21 04:30:25
802,802,609.2,Paytm,Completed,2024-11-17 19:18:17
803,803,348.8,Paytm,Completed,2025-03-23 01:09:28
804,804,110.36,Paytm,Completed,2023-08-11 17:43:58
805,805,397.89,Cash,Completed,2023-08-10 12:52:04
806,806,684.58,Paytm,Pending,2024-07-01 15:22:20
807,807,678.06,Cash,Completed,2024-08-31 22:02:57
808,808,372.97,Paytm,Completed,2024-02-15 12:17:40
809,809,591.84,PayPal,Completed,2025-01-07 14:13:10
810,810,299.7,Cash,Completed,2023-12-09 20:33:35
811,811,749.11,UPI,Completed,2024-07-09 10:05:21
812,812,524.29,PayPal,Completed,2023-11-26 00:55:38
813,813,387.06,UPI,Completed,2023-09-08 11:30:05
814,814,710.23,Credit Card,Completed,2025-07-17 23:53:53
815,815,276.86,PayPal,Completed,2023-12-20 21:42:24
816,816,206.64,Cash,Completed,2025-01-01 13:19:40
817,817,122.63,Cash,Completed,2023-10-28 18:38:10
818,818,384.48,Cash,Completed,2025-02-17 06:53:41
819,819,629.06,UPI,Completed,2025-07-28 00:11:06
820,820,110.61,UPI,Completed,2023-12-13 19:40:11
821,821,382.96,Paytm,Completed,2024-01-24 06:49:56
822,822,579.43,Paytm,Completed,2023-08-23 01:44:46
823,823,197.23,UPI,Completed,2024-10-30 23:11:14
824,824,115.66,Credit Card,Completed,2023-08-15 06:20:59
825,825,612.17,Paytm,Completed,2025-06-15 20:10:19
826,826,424.21,Cash,Completed,2024-09-19 10:44:25
827,827,428.84,Credit Card,Completed,2024-07-01 16:36:27
828,828,173.1,Cash,Failed,2023-10-30 13:20:22
829,829,533.19,Credit Card,Completed,2023-12-06 13:13:11
830,830,410.58,Cash,Completed,2023-08-18 11:23:46
831,831,650.69,Cash,Completed,2024-08-30 22:05:58
832,832,621.24,PayPal,Pending,2024-10-01 21:04:30
833,833,655.53,PayPal,Completed,2024-04-28 13:54:56
834,834,430.17,Credit Card,Completed,2024-10-14 12:20:16
835,835,269.12,UPI,Completed,2024-01-16 16:53:58
836,836,552.13,Cash,Completed,2023-09-22 09:52:43
837,837,91.99,Paytm,Completed,2024-05-29 02:01:41
838,838,640.67,PayPal,Completed,2025-03-14 17:10:21
839,839,472.26,Paytm,Completed,2025-06-06 01:43:14
840,840,116.08,UPI,Completed,2024-04-17 09:34:03
841,841,526.6,PayPal,Completed,2024-06-06 12:03:00
842,842,289.99,Paytm,Completed,2025-01-07 16:33:40
843,843,668.15,Cash,Completed,2025-05-27 17:32:31
844,844,406.04,PayPal,Pending,2024-02-05 13:33:37
845,845,671.58,Credit Card,Completed,2024-01-31 10:43:05
846,846,704.49,Credit Card,Completed,2025-01-26 17:03:31
847,847,211.85,Credit Card,Completed,2025-05-25 02:59:38
848,848,297.98,UPI,Completed,2024-05-15 21:04:23
849,849,201.26,Paytm,Completed,2024-01-08 16:35:15
850,850,679.42,PayPal,Completed,2025-07-10 22:14:03
851,851,548.24,PayPal,Pending,2024-05-27 18:32:33
852,852,662.49,PayPal,Completed,2024-09-18 17:08:54
853,853,320.24,Credit Card,Completed,2025-06-07 12:27:14
854,854,763.28,UPI,Completed,2024-05-15 16:02:06
855,855,630.22,Credit Card,Completed,2025-02-01 12:07:23
856,856,352.23,Cash,Completed,2024-01-07 04:23:06
857,857,192.49,UPI,Completed,2023-09-07 08:01:20
858,858,98.99,Cash,Completed,2024-12-18 17:38:52
859,859,124.56,Paytm,Completed,2023-11-19 02:21:29
860,860,746.76,PayPal,Completed,2025-01-03 02:18:15
861,861,471.21,PayPal,Completed,2024-02-23 04:08:48
862,862,202.18,PayPal,Completed,2023-10-04 04:40:31
863,863,786.54,PayPal,Completed,2025-01-29 20:44:29
864,864,723.22,Paytm,Completed,2025-01-29 09:27:47
865,865,449.78,Credit Card,Completed,2024-09-27 01:15:48
866,866,418.27,Credit Card,Completed,2024-07-06 05:47:05
867,867,470.92,Cash,Completed,2025-04-09 04:13:46
868,868,154.61,Credit Card,Completed,2024-04-06 14:35:48
869,869,537.47,UPI,Completed,2024-08-21 16:03:21
870,870,671.52,Paytm,Completed,2023-11-21 10:07:49
871,871,214.34,UPI,Completed,2024-01-22 13:29:53
872,872,402.84,Credit Card,Completed,2024-07-05 20:12:35
873,873,507.0,PayPal,Completed,2024-03-20 07:10:59
874,874,137.12,Paytm,Completed,2025-05-13 16:30:54
875,875,688.91,Cash,Completed,2023-08-08 05:39:55
876,876,275.86,PayPal,Completed,2024-01-06 13:39:35
877,877,721.58,Paytm,Completed,2023-08-23 23:52:43
878,878,485.91,Credit Card,Completed,2025-02-18 08:31:04
879,879,280.68,Cash,Completed,2024-05-29 16:55:57
