trip_id,user_id,driver_id,start_location_id,end_location_id,start_time,end_time,trip_type,fare,distance_km,rating,status
229,6906,9403,4451,7292,2024-06-27 06:12:00,2024-06-27 06:33:00,UberX,737.15,4.63,4.86,Completed
230,5883,1600,1499,9746,2024-02-24 13:34:48,2024-02-24 14:05:48,UberBlack,427.36,6.52,4.31,Completed
231,2594,4936,2311,6755,2024-07-28 14:58:12,2024-07-28 15:30:12,UberPool,198.12,6.75,3.82,Completed
232,3351,486,5099,9313,2024-08-18 22:51:10,2024-08-18 23:03:10,UberPool,235.07,16.6,4.46,Completed
233,7156,6159,8129,1442,2023-10-09 23:30:41,2023-10-09 23:48:41,UberPool,350.7,17.75,4.56,Completed
234,5340,4940,2766,3011,2024-06-14 05:19:37,2024-06-14 05:56:37,UberX,616.15,5.04,4.82,Completed
235,8437,5055,5260,3064,2025-07-26 13:24:20,2025-07-26 14:07:20,UberBlack,385.14,11.79,4.57,Completed
236,5863,6561,7179,7473,2024-04-15 22:24:58,2024-04-15 22:49:58,UberBlack,462.34,5.2,3.76,Completed
237,3,8068,6350,4821,2024-01-15 01:39:28,2024-01-15 01:44:28,UberPool,765.95,2.68,3.79,Completed
238,5320,1211,4603,671,2024-05-02 14:03:18,2024-05-02 14:17:18,UberPool,281.13,10.56,3.51,Cancelled
239,227,5441,1754,6552,2024-03-07 18:02:38,2024-03-07 18:19:38,UberBlack,156.3,1.4,3.78,Completed
240,4162,1828,1675,271,2024-02-07 12:50:10,2024-02-07 13:17:10,UberBlack,144.03,12.94,3.8,Cancelled
241,2725,4860,7610,2504,2025-04-17 17:55:00,2025-04-17 18:04:00,UberPool,190.62,19.0,3.89,Completed
242,3306,4655,6350,7970,2024-02-16 18:11:04,2024-02-16 18:42:04,UberPool,432.25,12.61,4.15,Completed
243,7944,6307,3047,6331,2024-07-10 05:19:35,2024-07-10 06:02:35,UberBlack,435.37,4.7,4.84,Completed
244,3349,3804,3615,2173,2024-11-10 03:46:15,2024-11-10 04:22:15,UberBlack,511.29,15.0,4.92,Completed
245,1597,2170,7409,20,2024-11-17 17:09:14,2024-11-17 17:24:14,UberPool,530.74,13.66,4.23,Completed
246,1194,6239,4860,9879,2025-01-09 17:22:21,2025-01-09 17:45:21,UberBlack,517.32,7.68,3.96,Completed
247,2073,6829,6813,682,2024-03-30 19:37:45,2024-03-30 19:55:45,UberBlack,458.54,19.02,4.96,Completed
248,6957,485,8445,3014,2025-02-11 05:58:12,2025-02-11 06:13:12,UberPool,778.02,11.76,4.57,Completed
249,165,1339,9267,6232,2024-09-14 12:41:04,2024-09-14 13:10:04,UberPool,102.45,12.69,4.43,Completed
250,7505,5504,8648,9816,2023-08-17 14:00:57,2023-08-17 14:07:57,UberBlack,733.33,7.36,4.83,Completed
251,3107,253,899,3647,2024-04-14 18:42:22,2024-04-14 19:05:22,UberPool,601.94,15.0,4.73,No Show
252,1330,1129,3015,808,2025-07-19 18:54:46,2025-07-19 19:07:46,UberX,401.56,16.8,4.47,Cancelled
253,5982,8609,9393,5416,2024-08-17 01:38:50,2024-08-17 01:49:50,UberX,570.67,12.26,3.73,No Show
254,2519,7519,2412,3228,2023-09-23 06:45:02,2023-09-23 06:52:02,UberX,642.05,8.06,4.33,Completed
255,8897,9422,5888,1108,2025-06-22 15:43:35,2025-06-22 15:54:35,UberX,574.05,12.9,4.99,Completed
256,4016,7601,8865,7500,2024-09-08 04:21:20,2024-09-08 05:04:20,UberBlack,168.0,19.83,4.09,Completed
257,2574,8717,4029,6415,2023-10-12 00:32:18,2023-10-12 00:37:18,UberBlack,526.11,6.57,3.7,Completed
258,5423,6584,1705,4991,2025-07-26 12:07:59,2025-07-26 12:28:59,UberBlack,564.72,8.16,4.19,Completed
259,2557,6505,381,6261,2024-10-12 08:23:41,2024-10-12 09:01:41,UberBlack,98.44,13.85,4.77,Completed
260,2074,9241,9628,8287,2024-08-26 23:03:24,2024-08-26 23:36:24,UberX,155.92,17.02,4.27,Completed
261,77,183,8483,4452,2024-09-14 08:26:04,2024-09-14 08:46:04,UberX,741.57,12.12,5.0,Cancelled
262,9055,9486,1904,1237,2025-07-24 08:03:12,2025-07-24 08:48:12,UberPool,378.51,5.73,3.79,Completed
263,7533,25,4581,9363,2023-10-07 17:43:43,2023-10-07 18:09:43,UberPool,89.6,6.37,4.77,Completed
264,9694,1538,2722,9346,2025-05-16 10:08:17,2025-05-16 10:48:17,UberX,715.13,3.7,4.28,No Show
265,1877,4331,6707,1417,2024-08-15 09:52:27,2024-08-15 10:21:27,UberBlack,493.93,19.27,4.71,Completed
266,8567,929,8622,5415,2024-07-26 20:16:21,2024-07-26 20:28:21,UberBlack,758.33,13.38,3.85,Completed
267,3187,1659,8029,229,2023-09-01 19:50:01,2023-09-01 20:15:01,UberBlack,412.08,6.59,3.56,Completed
268,2855,2595,6790,5483,2024-11-17 04:34:32,2024-11-17 05:17:32,UberBlack,250.81,7.2,4.04,Cancelled
269,3425,8728,8625,5734,2024-08-14 23:33:53,2024-08-14 23:43:53,UberX,651.86,6.98,4.28,No Show
270,6831,1892,4635,4556,2024-06-05 15:52:46,2024-06-05 16:24:46,UberBlack,357.91,6.22,4.22,Completed
271,1002,2811,1647,965,2024-01-02 03:09:58,2024-01-02 03:25:58,UberBlack,674.04,2.92,4.01,Completed
272,2039,5566,1613,9027,2023-12-28 07:57:08,2023-12-28 08:25:08,UberX,444.24,16.71,3.58,Completed
273,2193,739,3135,6074,2024-11-22 22:06:18,2024-11-22 22:26:18,UberBlack,717.5,15.92,4.96,Completed
274,9717,8314,242,1596,2025-02-16 20:46:23,2025-02-16 21:08:23,UberBlack,771.38,3.16,3.71,Completed
275,3730,6936,1337,6540,2023-11-29 03:30:16,2023-11-29 04:06:16,UberPool,662.71,1.93,4.18,Completed
276,2958,9542,7589,8662,2024-01-14 19:51:48,2024-01-14 20:36:48,UberPool,466.06,17.55,4.27,Completed
277,1520,7429,8934,1257,2024-07-16 07:58:18,2024-07-16 08:42:18,UberBlack,199.07,5.36,4.25,Cancelled
278,5735,740,1454,207,2024-01-01 12:42:44,2024-01-01 13:03:44,UberX,405.74,19.81,4.33,Completed
279,2688,8422,1547,3532,2023-11-17 02:07:30,2023-11-17 02:19:30,UberBlack,578.23,6.66,4.27,Completed
280,4930,1460,3835,343,2025-04-17 08:52:47,2025-04-17 09:14:47,UberPool,620.18,8.25,4.2,Completed
281,2433,4846,5369,9218,2024-01-12 02:31:24,2024-01-12 03:02:24,UberBlack,215.8,18.71,4.63,Completed
282,9695,1444,7399,6878,2024-05-02 23:59:30,2024-05-03 00:37:30,UberBlack,590.07,5.3,3.92,Completed
283,1766,4220,5965,1463,2023-11-03 10:25:39,2023-11-03 10:35:39,UberX,198.58,5.08,4.16,Completed
284,1194,6315,7811,69,2025-06-18 10:32:01,2025-06-18 11:01:01,UberX,577.13,8.37,4.59,Completed
285,6871,4383,5093,8823,2024-03-16 01:51:34,2024-03-16 02:04:34,UberX,646.94,18.69,4.28,Completed
286,8619,5064,1161,8387,2025-04-01 09:20:43,2025-04-01 09:31:43,UberBlack,450.92,8.47,3.71,Completed
287,4212,4146,914,5351,2023-12-04 14:06:29,2023-12-04 14:34:29,UberPool,379.95,10.47,4.19,Completed
288,9378,3651,6717,3212,2025-02-28 23:50:57,2025-03-01 00:20:57,UberBlack,164.54,19.47,3.61,Completed
289,9580,4459,4826,1795,2024-01-30 06:01:21,2024-01-30 06:36:21,UberX,601.71,17.42,3.6,Completed
290,7271,983,916,6396,2025-03-07 20:59:55,2025-03-07 21:31:55,UberBlack,791.49,18.51,3.86,Completed
291,8992,1587,5948,9090,2025-02-05 01:34:25,2025-02-05 02:15:25,UberPool,211.6,10.76,3.88,Completed
292,4997,820,7888,646,2025-02-13 16:27:48,2025-02-13 16:55:48,UberX,570.38,16.71,4.71,Completed
293,6457,5194,5677,6294,2024-04-10 22:31:11,2024-04-10 22:53:11,UberPool,125.63,7.0,4.08,Completed
294,7603,5465,1838,1363,2025-04-10 07:18:19,2025-04-10 07:30:19,UberPool,155.26,1.34,4.28,Completed
295,8661,5506,9286,3142,2025-03-31 15:10:04,2025-03-31 15:38:04,UberPool,477.26,12.99,4.71,Completed
296,2992,6605,5924,5556,2025-07-17 13:01:26,2025-07-17 13:14:26,UberPool,308.9,2.49,3.54,Completed
297,3059,3870,5689,9952,2024-03-25 00:24:29,2024-03-25 01:09:29,UberPool,434.95,11.17,4.76,Completed
298,7142,8203,8463,3133,2024-03-21 13:43:22,2024-03-21 13:48:22,UberX,664.34,6.32,3.72,Completed
299,8890,8064,6122,3554,2025-01-24 06:33:42,2025-01-24 06:46:42,UberX,669.64,14.13,3.51,Completed
300,9565,3598,8916,9261,2024-02-11 07:00:39,2024-02-11 07:18:39,UberX,57.2,6.33,3.57,Completed
301,5680,6791,9080,5068,2023-12-26 02:12:28,2023-12-26 02:53:28,UberX,546.04,3.01,3.96,Cancelled
302,5479,7008,7,2426,2024-03-15 15:16:44,2024-03-15 15:43:44,UberPool,387.58,1.71,4.61,Completed
303,5341,754,923,2344,2023-08-14 03:55:04,2023-08-14 04:29:04,UberBlack,601.59,1.13,4.09,Completed
304,9765,1068,9427,1826,2024-09-13 18:19:22,2024-09-13 18:57:22,UberBlack,623.78,8.98,3.9,Completed
305,6313,3103,2181,6694,2025-01-21 13:53:27,2025-01-21 14:35:27,UberPool,732.04,2.51,4.55,Completed
306,7869,7217,1090,7462,2024-06-10 01:23:52,2024-06-10 01:57:52,UberBlack,288.71,8.81,4.88,Completed
307,2955,4891,6304,1627,2024-02-10 20:44:24,2024-02-10 21:11:24,UberBlack,690.96,11.26,4.42,Cancelled
308,1487,8880,4339,1578,2023-11-20 01:55:31,2023-11-20 02:08:31,UberX,243.37,16.1,4.63,Completed
309,638,5894,8737,7742,2024-09-09 14:38:18,2024-09-09 15:04:18,UberX,749.01,7.12,3.74,Completed
310,1372,8730,8905,8793,2024-01-08 05:39:44,2024-01-08 06:18:44,UberPool,544.45,9.4,4.94,Completed
311,1714,424,3699,9405,2023-10-21 17:23:14,2023-10-21 17:35:14,UberX,740.11,10.99,3.59,Cancelled
312,4908,1277,2757,360,2024-07-08 01:19:44,2024-07-08 01:30:44,UberBlack,230.57,16.5,4.68,Cancelled
313,9093,3484,2859,8943,2024-10-03 10:46:32,2024-10-03 10:55:32,UberPool,751.71,1.32,4.09,Completed
314,7251,8706,3212,5861,2025-03-10 23:13:58,2025-03-10 23:46:58,UberX,745.24,5.1,4.49,Completed
315,3823,3727,777,8218,2023-12-04 12:19:42,2023-12-04 13:00:42,UberPool,58.63,7.05,3.95,Completed
316,4654,8134,4080,2927,2025-01-12 14:32:18,2025-01-12 14:41:18,UberX,782.4,17.44,4.39,Completed
317,6438,9827,9210,6859,2024-05-28 20:29:31,2024-05-28 20:40:31,UberBlack,415.38,13.64,3.59,Cancelled
318,48,9244,9387,1245,2024-10-04 11:56:44,2024-10-04 12:37:44,UberBlack,508.13,13.39,4.77,Completed
319,6602,4571,7306,6871,2024-09-20 13:29:29,2024-09-20 13:38:29,UberBlack,399.03,11.91,3.68,Completed
320,5790,3536,6619,2671,2025-03-02 22:15:40,2025-03-02 22:40:40,UberPool,411.83,3.53,3.59,No Show
321,558,9733,2335,8630,2023-12-19 22:20:58,2023-12-19 22:26:58,UberBlack,309.84,19.5,4.02,Completed
322,4221,879,4880,4493,2024-08-07 10:26:58,2024-08-07 10:35:58,UberPool,308.29,13.92,3.56,Cancelled
323,2574,7273,8141,6111,2025-03-27 01:19:03,2025-03-27 01:51:03,UberX,166.07,1.41,3.67,Completed
324,2933,9275,9198,3476,2023-08-07 03:08:05,2023-08-07 03:49:05,UberPool,575.4,4.68,3.54,Completed
325,6530,7748,474,7478,2025-04-18 10:47:09,2025-04-18 11:03:09,UberX,53.61,3.9,4.6,Completed
326,3140,9936,2307,3727,2024-09-07 07:38:06,2024-09-07 08:12:06,UberPool,718.38,18.41,4.13,Completed
327,6221,4434,6357,8935,2024-06-18 02:35:31,2024-06-18 03:00:31,UberX,203.38,6.27,4.95,Completed
328,2572,4629,6858,9201,2025-07-11 23:05:23,2025-07-11 23:48:23,UberBlack,431.22,14.84,4.83,Completed
329,4692,7715,7164,5645,2025-01-03 13:17:29,2025-01-03 13:55:29,UberBlack,304.07,9.34,4.06,Completed
330,1484,5971,9532,2941,2025-05-01 05:37:02,2025-05-01 05:59:02,UberBlack,153.16,5.6,4.08,Completed
331,5989,9129,1495,6530,2024-12-21 21:37:22,2024-12-21 22:04:22,UberBlack,158.29,10.91,4.96,Completed
332,1466,1715,9024,7651,2024-05-15 13:39:47,2024-05-15 14:14:47,UberX,447.72,5.93,4.44,Completed
333,7929,9131,7950,7231,2025-07-23 19:48:39,2025-07-23 20:12:39,UberPool,383.71,15.77,4.38,Completed
334,289,1223,3167,1103,2023-09-06 20:31:52,2023-09-06 21:09:52,UberX,452.66,10.45,4.81,Cancelled
335,6810,879,8837,8283,2025-02-22 12:56:49,2025-02-22 13:34:49,UberPool,552.41,13.68,4.67,Completed
336,140,2874,5416,499,2023-12-09 21:57:17,2023-12-09 22:22:17,UberPool,403.0,8.67,3.72,Completed
337,4290,3445,6668,5415,2023-09-27 00:40:35,2023-09-27 00:50:35,UberPool,448.45,17.29,4.66,Completed
338,2216,1356,1044,4802,2025-02-24 03:33:05,2025-02-24 03:42:05,UberX,557.49,14.53,3.69,Completed
339,776,7845,8711,7048,2025-02-16 14:57:42,2025-02-16 15:34:42,UberX,370.41,18.49,3.88,Completed
340,1739,853,8097,231,2024-01-22 21:54:13,2024-01-22 22:21:13,UberBlack,475.0,8.88,3.56,No Show
341,6106,5459,2703,3015,2024-06-28 06:32:31,2024-06-28 07:01:31,UberBlack,281.18,3.54,4.99,No Show
342,5514,6084,2527,9849,2023-09-12 05:37:15,2023-09-12 06:05:15,UberBlack,588.7,9.59,4.69,Cancelled
343,1934,5186,6216,8897,2024-08-29 05:59:25,2024-08-29 06:19:25,UberX,154.68,4.02,4.83,Completed
344,3497,1306,1323,8200,2023-09-06 12:54:46,2023-09-06 13:02:46,UberX,94.9,15.19,4.4,Completed
345,4181,8718,7256,5162,2024-06-01 17:47:36,2024-06-01 18:13:36,UberBlack,319.93,10.23,3.94,Completed
346,9218,2422,2957,3751,2023-09-09 16:24:52,2023-09-09 17:07:52,UberX,101.22,19.89,4.56,Completed
347,6907,3926,6394,9506,2024-10-14 17:57:09,2024-10-14 18:18:09,UberX,517.76,7.81,4.27,Completed
348,6488,4442,9838,8454,2025-06-19 23:22:24,2025-06-19 23:58:24,UberBlack,204.74,19.63,4.18,Completed
349,5514,4466,6996,2322,2024-01-25 13:26:38,2024-01-25 14:01:38,UberBlack,130.27,4.6,3.58,Completed
350,6530,4889,9997,8606,2025-04-29 15:27:17,2025-04-29 15:49:17,UberBlack,310.77,19.57,4.59,Completed
351,6642,6165,461,9399,2024-12-10 15:12:32,2024-12-10 15:36:32,UberX,400.53,19.5,4.72,Completed
352,4783,6880,6644,5433,2023-10-05 06:47:34,2023-10-05 07:24:34,UberBlack,721.78,12.21,4.25,No Show
353,4925,4393,6371,3974,2025-02-24 15:39:14,2025-02-24 15:49:14,UberBlack,156.73,14.0,4.7,Completed
354,9500,686,2831,7513,2025-02-03 04:11:09,2025-02-03 04:35:09,UberBlack,489.43,11.78,3.57,Completed
355,2384,1267,2268,624,2024-08-08 19:05:11,2024-08-08 19:21:11,UberX,768.17,7.48,3.64,Completed
356,5839,8266,1283,3445,2024-03-03 02:42:20,2024-03-03 03:11:20,UberX,432.22,7.17,4.76,Completed
357,2696,5412,3768,8005,2024-12-12 00:32:45,2024-12-12 00:37:45,UberBlack,50.92,17.33,4.18,Completed
358,905,1223,758,3370,2025-01-12 23:00:24,2025-01-12 23:16:24,UberBlack,168.82,9.19,4.21,Completed
359,8389,7506,4702,3930,2023-11-19 19:54:23,2023-11-19 20:09:23,UberPool,369.62,17.73,3.96,Completed
360,1320,3600,1014,3422,2025-04-19 09:47:56,2025-04-19 10:00:56,UberX,213.7,11.35,4.5,Completed
361,4001,4206,7317,7122,2024-08-16 00:40:34,2024-08-16 01:15:34,UberBlack,227.09,7.75,4.01,Completed
362,4550,6836,5592,9872,2024-02-22 19:44:37,2024-02-22 20:28:37,UberX,364.67,3.63,3.81,Cancelled
363,2472,1263,5829,5992,2024-03-13 22:40:31,2024-03-13 23:17:31,UberBlack,426.37,4.71,4.43,Completed
364,7908,356,8904,1958,2024-09-20 09:02:39,2024-09-20 09:24:39,UberPool,133.3,9.88,4.49,Completed
365,7581,932,8163,3055,2025-06-08 06:21:28,2025-06-08 06:45:28,UberBlack,240.24,16.54,3.95,Completed
366,5365,7592,9872,7178,2024-11-08 17:09:41,2024-11-08 17:18:41,UberX,127.33,8.1,4.63,No Show
367,8030,8578,3456,1919,2024-11-09 09:50:10,2024-11-09 09:57:10,UberX,147.89,8.36,3.94,Completed
368,3777,6941,9370,4584,2024-10-05 22:16:12,2024-10-05 22:48:12,UberPool,446.24,10.76,4.56,Completed
369,227,9350,3152,5673,2024-09-28 02:06:24,2024-09-28 02:46:24,UberBlack,559.47,14.53,3.7,Completed
370,7849,3100,5734,565,2023-11-05 23:13:02,2023-11-05 23:29:02,UberX,418.16,12.51,4.08,Completed
371,2821,118,3856,9008,2024-05-27 17:37:29,2024-05-27 18:10:29,UberBlack,660.57,19.13,4.32,Completed
372,6881,7036,5040,9325,2025-03-05 03:26:15,2025-03-05 04:02:15,UberBlack,81.39,12.87,3.97,Completed
373,1978,46,9228,6631,2025-02-03 23:06:35,2025-02-03 23:51:35,UberX,663.01,15.16,4.99,Completed
374,2387,6683,3096,9522,2024-10-12 22:42:56,2024-10-12 23:08:56,UberX,641.16,2.39,3.62,Completed
375,7820,8286,88,724,2025-01-23 23:07:51,2025-01-23 23:12:51,UberX,80.07,4.4,4.98,Completed
376,2716,2093,697,8877,2024-10-06 22:56:21,2024-10-06 23:38:21,UberBlack,226.28,7.83,4.98,Completed
377,8692,9325,497,4776,2024-02-04 15:04:53,2024-02-04 15:36:53,UberPool,337.23,3.21,4.77,Cancelled
378,7798,4676,8791,2972,2024-12-23 19:43:54,2024-12-23 20:04:54,UberPool,656.64,18.04,4.42,Completed
379,8042,1939,3137,9302,2024-03-29 14:22:11,2024-03-29 14:29:11,UberPool,642.91,7.16,4.6,Completed
380,6019,8176,7571,7039,2024-08-28 16:52:56,2024-08-28 16:59:56,UberX,187.11,3.3,3.53,Completed
381,893,5677,2519,5004,2025-05-30 01:48:34,2025-05-30 02:14:34,UberX,61.71,3.41,4.19,Completed
382,5766,963,2532,4512,2025-02-08 23:33:05,2025-02-08 23:43:05,UberPool,545.78,12.56,3.89,Completed
383,7143,5138,4912,6252,2024-03-20 01:40:03,2024-03-20 02:19:03,UberPool,361.76,8.53,4.45,Completed
384,6837,4145,1968,4556,2023-12-14 18:34:49,2023-12-14 18:49:49,UberPool,585.71,1.16,3.51,Cancelled
385,1852,237,3469,7268,2024-06-24 11:17:57,2024-06-24 11:38:57,UberBlack,193.52,6.15,4.6,Completed
386,3965,7693,8318,2922,2023-12-24 21:18:25,2023-12-24 21:35:25,UberX,769.12,7.18,4.59,Completed
387,3647,8852,3657,7879,2025-02-26 04:50:11,2025-02-26 05:22:11,UberX,635.3,13.2,3.71,No Show
388,4402,3840,5399,728,2024-05-20 21:48:26,2024-05-20 22:00:26,UberX,306.73,9.94,4.11,Completed
389,7248,6815,1287,694,2025-02-13 21:41:54,2025-02-13 21:49:54,UberPool,76.8,12.37,4.78,Completed
390,2658,6183,4394,8186,2023-08-21 08:42:28,2023-08-21 09:25:28,UberBlack,614.12,5.09,4.93,No Show
391,9476,8273,1397,4673,2024-03-19 19:29:35,2024-03-19 19:37:35,UberBlack,146.3,13.2,4.08,Cancelled
392,1464,3696,5244,5696,2023-10-04 07:04:05,2023-10-04 07:49:05,UberBlack,313.24,1.91,3.53,Completed
393,5565,8099,7552,5383,2023-11-10 08:04:34,2023-11-10 08:15:34,UberX,760.2,3.08,4.89,Completed
394,2263,8988,3156,8048,2024-10-13 21:01:57,2024-10-13 21:09:57,UberBlack,548.97,6.34,3.88,Completed
395,265,5224,1727,3245,2024-04-13 08:19:29,2024-04-13 09:04:29,UberX,456.26,10.62,4.57,Cancelled
396,1844,4878,8998,5058,2025-04-23 19:33:47,2025-04-23 19:49:47,UberX,512.1,19.07,4.61,No Show
397,761,7341,1077,7700,2025-04-30 03:29:45,2025-04-30 04:02:45,UberPool,237.2,13.56,3.6,Completed
398,6681,3178,725,5669,2025-06-05 08:20:56,2025-06-05 08:43:56,UberBlack,642.45,10.24,3.78,Completed
399,633,1249,8750,2553,2024-05-13 02:15:40,2024-05-13 02:44:40,UberBlack,173.77,10.13,3.97,Completed
400,9943,9774,5,7116,2024-06-11 17:16:34,2024-06-11 17:22:34,UberBlack,275.51,9.24,4.73,Completed
401,6388,5852,6602,1644,2024-05-01 23:17:55,2024-05-01 23:27:55,UberBlack,664.89,4.55,4.37,Cancelled
402,7967,300,5132,8236,2024-08-10 14:47:06,2024-08-10 15:19:06,UberPool,278.17,11.68,3.86,Completed
403,3652,5254,3248,6184,2024-07-02 22:48:20,2024-07-02 23:05:20,UberPool,134.66,11.99,4.97,Completed
404,6778,9681,9485,1548,2023-10-23 02:38:20,2023-10-23 03:16:20,UberX,564.53,13.53,3.98,Completed
405,3563,7000,4102,5197,2023-08-23 10:09:10,2023-08-23 10:31:10,UberPool,648.94,18.79,4.5,Completed
406,6909,474,9303,9395,2024-10-07 22:12:34,2024-10-07 22:26:34,UberPool,303.75,11.05,3.86,Completed
407,8788,5693,968,9041,2025-06-29 21:20:28,2025-06-29 21:54:28,UberBlack,326.18,19.73,3.87,Completed
408,665,1538,8306,8483,2023-12-09 21:01:05,2023-12-09 21:28:05,UberPool,682.11,19.64,4.87,Completed
409,9987,1347,3055,7220,2024-09-12 22:21:11,2024-09-12 22:36:11,UberPool,751.84,10.62,3.81,Completed
410,3063,9541,2256,8224,2025-05-01 06:29:51,2025-05-01 06:39:51,UberX,754.15,8.34,4.21,Cancelled
411,7507,7957,1537,1954,2024-09-10 07:47:10,2024-09-10 07:52:10,UberX,219.43,4.32,4.95,Completed
412,7242,3596,1083,8161,2024-02-04 09:31:25,2024-02-04 09:55:25,UberPool,289.51,3.0,4.44,Completed
413,8693,4449,95,295,2024-02-22 20:00:15,2024-02-22 20:08:15,UberX,71.2,17.65,3.64,Completed
414,1987,2772,4527,8972,2024-07-03 10:32:48,2024-07-03 11:14:48,UberX,63.82,2.51,4.59,Cancelled
415,2644,9315,1785,5821,2024-10-20 16:29:44,2024-10-20 17:14:44,UberBlack,468.93,17.72,4.37,Completed
416,2439,7982,4368,4729,2023-09-13 12:41:43,2023-09-13 13:01:43,UberBlack,533.83,8.99,3.93,Completed
417,5091,8430,6985,9190,2024-11-17 08:50:36,2024-11-17 09:31:36,UberPool,717.12,18.17,4.45,Completed
418,3351,3238,6508,5379,2023-08-06 01:38:08,2023-08-06 02:22:08,UberPool,620.14,10.26,3.57,No Show
419,1774,9667,4776,8444,2024-05-23 23:42:03,2024-05-24 00:16:03,UberBlack,606.6,3.26,3.78,Completed
420,8425,253,3674,3651,2025-06-16 02:19:40,2025-06-16 02:57:40,UberBlack,716.0,8.14,4.13,Completed
421,9522,8737,6203,8904,2024-11-17 08:57:01,2024-11-17 09:06:01,UberPool,151.71,8.82,4.43,Completed
422,9319,9380,2586,7497,2024-04-29 14:52:47,2024-04-29 15:25:47,UberBlack,555.54,16.93,4.72,Completed
423,5856,6125,7471,4857,2024-04-14 22:20:34,2024-04-14 22:59:34,UberPool,600.0,16.96,4.17,Completed
424,9865,5225,7602,8036,2024-02-16 13:15:59,2024-02-16 13:47:59,UberBlack,411.8,13.64,4.71,Completed
425,7664,634,5212,557,2024-05-08 03:41:40,2024-05-08 04:12:40,UberX,443.36,13.46,3.87,Completed
426,9310,3677,3913,4572,2024-12-27 10:06:47,2024-12-27 10:40:47,UberBlack,629.25,2.77,4.5,Completed
427,9251,8108,8194,6625,2024-05-30 09:39:34,2024-05-30 10:05:34,UberPool,386.6,5.67,4.73,Cancelled
428,4283,5995,6597,50,2025-03-08 06:02:12,2025-03-08 06:30:12,UberPool,166.56,19.9,4.91,Completed
429,3560,4054,50,5444,2025-03-26 19:41:41,2025-03-26 20:18:41,UberBlack,648.62,11.65,3.75,Completed
430,233,8553,2694,2563,2024-01-07 21:13:32,2024-01-07 21:55:32,UberPool,542.42,7.34,4.63,Completed
431,3563,6433,904,8390,2025-05-01 18:16:03,2025-05-01 18:54:03,UberPool,453.11,16.47,3.55,Completed
432,1166,9531,9851,167,2024-01-03 06:06:55,2024-01-03 06:37:55,UberBlack,145.55,13.58,3.62,Completed
433,5023,3690,4811,1291,2024-04-10 03:56:36,2024-04-10 04:37:36,UberPool,669.98,17.97,4.18,Completed
434,8900,4663,6505,7996,2023-12-02 08:37:40,2023-12-02 08:49:40,UberPool,133.85,15.34,3.74,Completed
435,9611,5172,6179,3926,2024-04-14 16:51:10,2024-04-14 17:12:10,UberPool,201.53,16.78,4.96,Cancelled
436,1774,4093,6842,2315,2025-07-15 11:09:35,2025-07-15 11:54:35,UberBlack,571.95,15.68,4.95,Completed
437,8322,194,9943,6217,2023-12-25 04:28:26,2023-12-25 04:43:26,UberPool,469.73,2.08,4.84,Completed
438,6152,1614,6524,6945,2024-06-27 12:04:41,2024-06-27 12:37:41,UberBlack,96.4,17.45,3.61,Completed
439,1872,7530,119,4388,2023-10-03 02:17:46,2023-10-03 02:43:46,UberBlack,586.86,16.24,3.74,Cancelled
440,1333,7717,8450,9966,2024-04-07 21:08:14,2024-04-07 21:48:14,UberX,750.3,3.85,3.62,Completed
441,9561,9046,6515,531,2024-10-26 21:55:47,2024-10-26 22:20:47,UberPool,76.21,8.31,4.8,Completed
442,3924,7672,4840,1473,2024-10-04 07:57:36,2024-10-04 08:32:36,UberPool,724.35,18.31,3.92,Completed
443,6008,5632,4916,5369,2025-03-04 12:08:49,2025-03-04 12:18:49,UberX,654.93,19.21,4.79,Cancelled
444,6008,5554,9618,1229,2023-12-28 09:48:24,2023-12-28 10:19:24,UberPool,645.36,15.17,3.63,Completed
445,3141,6556,386,3218,2024-05-27 12:15:24,2024-05-27 12:44:24,UberBlack,199.86,8.83,3.96,Completed
446,917,325,7315,4827,2024-09-07 18:05:27,2024-09-07 18:26:27,UberX,206.59,18.09,3.98,Completed
447,9321,1012,1436,6771,2025-07-21 23:19:18,2025-07-21 23:47:18,UberPool,223.25,9.76,4.71,Completed
448,7954,6904,7954,8312,2023-10-19 00:44:00,2023-10-19 01:29:00,UberX,124.31,6.03,3.96,Completed
449,4520,4481,8972,7098,2025-01-22 22:06:16,2025-01-22 22:28:16,UberX,628.16,14.02,3.97,Completed
450,9378,415,284,4350,2023-09-15 08:02:15,2023-09-15 08:19:15,UberBlack,772.6,15.38,4.75,Completed
451,3390,6149,9808,2514,2025-07-30 20:27:39,2025-07-30 21:10:39,UberBlack,583.34,14.9,4.05,Completed
452,2409,3379,7468,1406,2024-04-07 22:06:13,2024-04-07 22:14:13,UberBlack,75.9,13.45,3.66,Completed
453,3884,4587,8462,4347,2024-12-16 11:20:29,2024-12-16 11:55:29,UberBlack,583.49,12.59,3.65,Completed
454,5978,295,798,9924,2025-06-17 23:33:52,2025-06-17 23:44:52,UberX,795.36,5.54,4.51,Cancelled
455,6504,3968,2083,5208,2025-07-10 01:00:47,2025-07-10 01:42:47,UberX,797.56,17.55,4.14,Completed
