performance_id,driver_id,trip_count,average_rating,cancellation_rate,complaints_count,created_at
994,994,952,4.76,0.08,16,23-08-2024 17.52
995,995,186,4.72,0.04,4,21-06-2025 20.28
998,998,584,4.52,0.06,6,09-08-2024 4.57
1000,1000,112,4.4,0.07,4,24-08-2024 18.32
1004,1004,565,4.02,0.07,18,27-03-2025 16.59
1006,1006,429,3.86,0.12,14,05-08-2024 12.01
1007,1007,567,4.95,0.15,5,21-03-2025 5.34
1010,1010,149,4.58,0.03,7,02-03-2025 2.38
1011,1011,966,4.7,0.09,12,25-01-2025 0.32
1012,1012,447,3.95,0.01,6,22-04-2025 18.49
1014,1014,169,4.56,0.12,1,23-04-2025 11.17
1015,1015,434,4.94,0.05,3,02-03-2025 1.03
1017,1017,798,4.23,0.07,2,30-12-2024 14.49
1019,1019,390,4.2,0.12,11,09-06-2025 23.18
1020,1020,809,3.94,0.11,11,25-03-2025 15.04
1021,1021,113,3.9,0.09,1,23-01-2025 2.56
1023,1023,729,4.33,0.07,10,05-10-2024 7.12
1025,1025,729,4.18,0.06,17,01-03-2025 13.32
1027,1027,657,4.28,0.14,5,11-06-2025 11.43
1028,1028,339,4.39,0,4,06-08-2024 8.20
1030,1030,212,4.46,0.02,20,29-03-2025 19.48
1032,1032,895,4.36,0.11,2,23-03-2025 11.16
1034,1034,218,4.74,0.02,19,25-12-2024 21.40
1035,1035,752,3.9,0.08,19,27-01-2025 1.53
1039,1039,437,4.18,0.12,13,03-08-2025 7.55
1040,1040,873,4.01,0.04,6,25-02-2025 21.48
1043,1043,537,4.58,0.02,7,27-04-2025 17.01
1044,1044,843,3.83,0.14,3,17-09-2024 21.34
1048,1048,957,4.77,0.01,4,02-06-2025 18.57
1049,1049,361,4.34,0.13,2,17-05-2025 15.35
1051,1051,117,4.33,0.07,3,11-06-2025 17.22
1052,1052,198,4.62,0.03,14,13-08-2024 1.58
1053,1053,877,4.83,0.13,20,12-09-2024 10.06
1054,1054,649,4.08,0.06,0,10-07-2025 5.30
1056,1056,354,4.72,0.07,14,05-08-2024 9.26
1058,1058,385,4.91,0.05,4,05-11-2024 1.18
1061,1061,470,4.5,0.05,3,26-12-2024 7.04
1064,1064,168,3.88,0.13,18,09-11-2024 4.45
1065,1065,883,4.7,0.09,12,17-07-2025 9.19
1067,1067,185,3.91,0.1,12,28-08-2024 23.20
1068,1068,588,3.8,0.13,11,14-11-2024 14.15
1069,1069,839,4.48,0.07,15,25-02-2025 6.56
1073,1073,234,4.95,0.13,10,13-11-2024 0.21
1076,1076,970,4.7,0.1,19,07-02-2025 6.20
1077,1077,661,4.91,0.15,4,10-01-2025 21.41
1078,1078,342,3.92,0.01,10,23-03-2025 0.20
1080,1080,360,3.93,0.09,12,14-02-2025 9.13
1081,1081,811,4.61,0.04,19,17-06-2025 6.21
1083,1083,767,4.36,0.06,8,25-06-2025 6.05
1089,1089,409,4.27,0.15,3,07-05-2025 11.40
1092,1092,365,4.42,0.06,6,17-10-2024 13.40
1093,1093,632,4.36,0.04,17,26-03-2025 0.33
1094,1094,601,4.43,0.06,3,08-02-2025 0.42
1095,1095,451,4.64,0.09,17,22-09-2024 3.42
1097,1097,214,4.65,0.04,0,02-07-2025 22.46
1100,1100,611,4.9,0.15,18,04-08-2025 13.27
1101,1101,250,4.85,0.08,16,08-01-2025 22.06
1102,1102,464,4.47,0.14,8,26-11-2024 3.39
1103,1103,948,4,0.05,9,09-02-2025 5.49
1104,1104,527,4.72,0,12,02-04-2025 18.18
1106,1106,558,4.96,0.02,0,09-06-2025 2.07
1110,1110,657,4.27,0.13,12,12-05-2025 3.34
1115,1115,445,4.52,0.14,11,31-03-2025 19.09
1117,1117,359,3.8,0.07,14,08-08-2024 7.34
1122,1122,359,3.99,0.04,16,03-04-2025 17.29
1128,1128,213,4.69,0.11,8,12-02-2025 4.27
1129,1129,366,4.84,0.13,2,23-11-2024 12.45
1130,1130,533,4.92,0.01,5,28-09-2024 22.26
1131,1131,640,4.84,0.07,6,04-05-2025 20.47
1132,1132,171,4.62,0.13,7,07-05-2025 14.55
1134,1134,167,4.76,0.06,13,28-09-2024 12.15
1135,1135,533,4.77,0.07,7,07-11-2024 21.19
1136,1136,461,3.85,0.14,11,11-07-2025 9.19
1139,1139,543,4.61,0.01,12,23-12-2024 2.03
1141,1141,487,4.71,0.09,3,18-08-2024 20.26
1142,1142,305,4.89,0.1,7,08-10-2024 3.21
1144,1144,356,4.14,0.07,16,13-03-2025 19.33
1145,1145,683,4.11,0.11,7,20-09-2024 10.32
1146,1146,550,4.43,0.08,2,19-10-2024 4.27
1147,1147,950,4.32,0.1,13,05-04-2025 18.19
1149,1149,106,4.29,0.11,20,04-04-2025 5.31
1153,1153,656,4.51,0.08,17,31-10-2024 3.57
1157,1157,626,4.6,0.13,18,15-04-2025 5.06
1159,1159,289,5,0.09,0,27-04-2025 0.05
1161,1161,429,4.49,0.07,16,29-08-2024 2.03
1163,1163,855,5,0.06,2,16-10-2024 8.06
1164,1164,309,3.95,0.01,12,10-06-2025 18.08
1165,1165,248,4.07,0.01,12,01-06-2025 2.31
1169,1169,631,4.43,0,1,28-10-2024 3.16
1170,1170,658,4.11,0.08,18,17-03-2025 12.51
1172,1172,537,3.93,0.12,17,06-10-2024 4.02
1174,1174,346,3.83,0.12,20,07-05-2025 3.01
1176,1176,486,4.38,0.07,4,17-06-2025 1.14
1177,1177,455,4.72,0.01,19,13-03-2025 22.15
1178,1178,965,4.03,0.04,1,31-08-2024 11.48
1181,1181,325,4.83,0.04,17,28-11-2024 5.42
1185,1185,386,3.88,0.02,14,13-03-2025 7.45
1187,1187,983,4.5,0.14,0,18-01-2025 5.20
1189,1189,499,4.5,0.05,2,31-01-2025 22.48
1195,1195,881,4.48,0.13,11,04-11-2024 3.47
1196,1196,496,4.94,0.04,15,25-07-2025 17.11
1198,1198,435,4.13,0.1,19,27-10-2024 1.43
1201,1201,392,4.33,0.05,0,07-09-2024 21.17
1202,1202,917,4.38,0.13,19,20-08-2024 21.48
1204,1204,307,4.5,0.09,19,08-01-2025 4.42
1206,1206,978,4.27,0.13,14,13-08-2024 12.25
1208,1208,884,4.17,0.13,8,09-08-2024 20.09
1209,1209,377,4.94,0.08,18,20-06-2025 4.36
1211,1211,239,3.92,0.14,6,18-03-2025 21.58
1212,1212,112,4.87,0.05,20,09-06-2025 3.10
1213,1213,526,3.8,0.07,9,18-06-2025 1.11
1214,1214,1000,4.62,0.08,16,05-01-2025 19.50
1216,1216,881,3.88,0.01,2,04-10-2024 9.37
1217,1217,305,4.99,0.01,6,08-09-2024 8.00
1220,1220,993,4.68,0.04,10,23-12-2024 10.54
1221,1221,791,4.9,0.13,4,19-03-2025 3.20
1223,1223,248,4.95,0.06,3,15-04-2025 19.23
1225,1225,273,4.4,0.09,4,10-04-2025 12.35
1227,1227,554,4.34,0.08,12,18-11-2024 4.40
1232,1232,510,4.29,0.14,8,25-05-2025 15.25
1233,1233,321,4.4,0.02,5,02-03-2025 13.19
1236,1236,983,4.66,0.09,18,17-08-2024 21.17
1237,1237,935,4.53,0.11,19,07-12-2024 8.40
1239,1239,867,4.77,0.02,16,21-02-2025 22.26
1240,1240,734,4.8,0.13,19,20-01-2025 18.37
1243,1243,813,4.54,0.13,3,08-06-2025 18.35
1244,1244,153,4.13,0.03,5,08-05-2025 11.12
1245,1245,773,4.6,0.12,16,28-04-2025 2.33
1246,1246,767,4.44,0.1,13,22-07-2025 14.06
1247,1247,536,4.74,0.09,16,21-03-2025 0.14
1249,1249,200,4.72,0.01,15,15-09-2024 0.49
1251,1251,805,4.86,0.11,8,15-04-2025 7.46
1252,1252,900,4.2,0.11,9,01-04-2025 2.32
1253,1253,870,4.11,0.13,16,07-12-2024 19.12
1255,1255,478,4.06,0.05,11,29-12-2024 18.56
1256,1256,769,4.17,0.08,0,06-11-2024 7.12
1262,1262,183,4.23,0.08,9,15-03-2025 9.35
1263,1263,131,4.77,0.12,8,27-05-2025 21.23
1267,1267,926,4.8,0.13,4,11-06-2025 7.03
1268,1268,473,4.31,0.01,19,23-06-2025 5.03
1269,1269,934,4.43,0,0,21-10-2024 15.51
1270,1270,887,4.58,0.02,16,16-06-2025 5.50
1271,1271,747,4.55,0.09,1,08-04-2025 18.39
1276,1276,360,4.51,0.09,6,19-06-2025 15.09
1277,1277,351,4.06,0.1,19,15-02-2025 21.04
1279,1279,466,4.22,0.02,8,16-04-2025 14.22
1281,1281,178,4.58,0.14,3,11-01-2025 6.00
1282,1282,873,3.83,0.01,10,15-12-2024 11.02
1286,1286,407,4.81,0.06,2,15-09-2024 9.50
1288,1288,262,4.82,0.08,14,03-01-2025 14.11
1289,1289,444,3.86,0.05,1,18-08-2024 7.26
1291,1291,583,4.87,0.04,12,12-11-2024 13.01
1292,1292,288,4.24,0.1,9,23-06-2025 10.51
1293,1293,256,4.8,0,19,01-07-2025 9.50
1294,1294,259,4.57,0.05,6,27-02-2025 20.53
1295,1295,169,4.48,0.05,0,06-04-2025 16.21
1297,1297,372,4.16,0.03,7,08-01-2025 15.05
1301,1301,854,3.81,0.06,12,17-03-2025 7.02
1304,1304,354,3.92,0.01,19,24-05-2025 20.07
1306,1306,436,4.04,0.13,1,17-09-2024 20.11
1307,1307,666,4.77,0.09,14,06-10-2024 11.47
1313,1313,289,4.04,0.02,12,30-03-2025 17.57
1314,1314,715,4.69,0.01,8,24-08-2024 21.55
1315,1315,761,4.94,0.02,8,18-01-2025 6.11
1316,1316,274,4.39,0.04,10,10-12-2024 19.17
1317,1317,186,4.56,0.06,5,04-08-2025 10.22
1319,1319,847,3.94,0.07,15,03-05-2025 4.57
1322,1322,101,3.85,0.14,19,02-03-2025 0.46
1325,1325,533,4.47,0.12,15,13-10-2024 2.33
1326,1326,192,4.89,0.06,0,03-03-2025 0.25
1328,1328,502,4.66,0.11,8,13-10-2024 21.11
1332,1332,227,3.99,0.11,20,17-09-2024 9.53
1334,1334,601,4.14,0.01,2,12-09-2024 3.56
1335,1335,293,3.99,0.03,14,02-08-2025 19.29
1336,1336,727,4.83,0.03,8,29-10-2024 23.25
1338,1338,990,4.93,0.13,17,19-12-2024 18.28
1339,1339,629,4.3,0.13,8,03-04-2025 21.27
1340,1340,455,4.35,0.11,16,21-09-2024 8.17
1343,1343,946,3.87,0.01,3,06-04-2025 7.46
1344,1344,366,4.66,0.1,5,06-01-2025 12.48
1345,1345,818,4.78,0.08,12,14-09-2024 18.42
1346,1346,801,4.54,0.08,15,19-10-2024 2.08
1347,1347,932,4.7,0.02,15,09-01-2025 3.34
1350,1350,664,4.3,0,12,23-06-2025 4.42
1354,1354,496,4.92,0.03,9,30-05-2025 16.32
1355,1355,844,4.88,0.03,1,17-12-2024 4.23
1356,1356,540,3.86,0.02,20,10-02-2025 20.40
1357,1357,485,4.15,0.04,4,10-08-2024 19.11
1359,1359,289,4.31,0.08,16,30-07-2025 17.09
1360,1360,212,4.28,0.13,16,08-12-2024 5.17
1363,1363,272,4.23,0.12,2,27-05-2025 21.54
1364,1364,641,4.96,0.02,19,19-03-2025 10.06
1366,1366,944,4.43,0.09,3,19-07-2025 22.26
1367,1367,997,3.93,0.01,13,25-11-2024 9.32
1369,1369,248,4.93,0.11,18,02-05-2025 1.20
1370,1370,568,4.87,0.12,11,05-03-2025 19.23
1374,1374,849,3.98,0.11,6,10-10-2024 2.09
1375,1375,970,4.87,0.01,8,28-04-2025 22.54
1376,1376,298,3.81,0.08,17,04-06-2025 10.34
1378,1378,119,4.93,0.1,2,25-03-2025 13.15
1379,1379,284,4.58,0.14,12,08-10-2024 10.30
1380,1380,319,4.21,0.15,7,30-03-2025 12.41
1381,1381,750,4.13,0.07,3,24-02-2025 1.56
1383,1383,492,4.46,0.01,2,12-11-2024 10.34
1385,1385,690,4.55,0.12,13,27-01-2025 22.54
1386,1386,223,4.77,0.12,1,06-03-2025 14.09
1387,1387,243,4.07,0.15,9,19-10-2024 6.01
1388,1388,769,3.89,0.12,3,15-12-2024 17.50
1389,1389,862,4.11,0.15,12,08-08-2024 10.02
1391,1391,116,4.38,0.03,1,14-09-2024 16.48
1396,1396,113,4.68,0.05,1,10-01-2025 5.51
1397,1397,535,4.28,0.03,2,02-08-2025 19.25
1401,1401,955,4.75,0.06,0,20-03-2025 10.03
1402,1402,718,4.22,0.09,4,31-10-2024 18.45
1404,1404,975,4.57,0,17,27-03-2025 3.01
1405,1405,878,3.97,0.12,14,23-04-2025 12.55
1410,1410,689,4.9,0.14,20,02-07-2025 15.22
1415,1415,400,3.85,0.07,20,06-11-2024 14.26
1417,1417,136,4.07,0.1,7,22-10-2024 9.08
1418,1418,777,4.72,0.12,18,12-06-2025 19.12
1419,1419,542,4.4,0.11,3,13-04-2025 10.45
1423,1423,632,4.07,0.11,3,19-01-2025 5.17
1425,1425,488,4.63,0.04,1,13-09-2024 5.38
1428,1428,418,4.72,0.13,5,07-12-2024 20.25
1429,1429,308,4.99,0.06,20,12-03-2025 9.47
1431,1431,165,3.9,0.15,15,22-08-2024 16.23
1433,1433,812,4.17,0.02,19,30-01-2025 8.41
1434,1434,784,4.47,0.06,12,13-10-2024 22.50
1436,1436,379,4.74,0.14,19,21-01-2025 15.38
1438,1438,702,4.16,0.04,16,16-01-2025 3.25
1442,1442,406,4.91,0.08,9,19-07-2025 10.19
1443,1443,722,4.53,0.12,8,12-04-2025 12.36
1444,1444,737,4.59,0.01,13,13-04-2025 13.36
1448,1448,318,4.56,0.01,12,07-05-2025 17.24
1450,1450,340,4,0.03,10,20-04-2025 21.35
1451,1451,181,4.73,0.12,18,19-05-2025 15.27
1452,1452,610,4.76,0.04,9,11-05-2025 5.40
1453,1453,288,4.98,0.12,5,06-02-2025 18.07
1458,1458,704,4.81,0.11,14,01-09-2024 2.19
1460,1460,831,3.97,0.02,9,11-01-2025 19.42
1468,1468,750,4.55,0.07,10,26-09-2024 20.29
1469,1469,904,4.7,0.12,7,22-04-2025 6.50
1470,1470,382,4.03,0.14,6,26-06-2025 20.12
1471,1471,811,4.29,0,7,05-12-2024 2.13
1473,1473,232,4.6,0.11,5,01-01-2025 19.26
1476,1476,258,4.03,0.1,7,03-10-2024 7.55
1477,1477,863,4.84,0.12,5,29-12-2024 13.49
1478,1478,995,4.14,0.09,9,10-07-2025 6.29
1486,1486,545,4.67,0.06,19,20-01-2025 4.07
1489,1489,182,4.81,0.13,12,22-05-2025 3.37
1490,1490,679,4.99,0.05,11,21-12-2024 5.12
1491,1491,861,4.34,0.12,20,07-02-2025 4.59
1492,1492,168,4.81,0.07,15,28-07-2025 16.43
1493,1493,246,4.26,0,1,28-02-2025 9.04
1498,1498,450,4.29,0.04,1,07-07-2025 2.55
1499,1499,601,3.82,0.08,5,13-09-2024 19.27
1500,1500,942,4.01,0,19,01-01-2025 19.09
1501,1501,876,4.24,0.13,5,26-12-2024 1.02
1502,1502,102,4.63,0.05,14,30-01-2025 14.27
1503,1503,495,3.8,0.01,5,05-06-2025 5.33
1504,1504,643,4.75,0.1,11,22-11-2024 5.47
1505,1505,225,4.5,0.14,16,10-06-2025 11.47
1509,1509,295,4.46,0.04,7,28-12-2024 9.58
1510,1510,995,4.36,0.05,19,11-06-2025 10.15
1511,1511,560,4.55,0.06,4,02-08-2025 12.48
1514,1514,870,4.14,0.02,6,19-02-2025 20.53
1518,1518,831,3.82,0.14,2,13-08-2024 8.12
1519,1519,973,4.83,0.13,17,30-09-2024 14.41
1525,1525,499,4.12,0.08,0,16-02-2025 2.31
1526,1526,145,4.12,0.04,4,10-04-2025 15.35
1527,1527,837,4.82,0.1,2,24-09-2024 6.22
1528,1528,324,4.17,0.13,17,23-06-2025 3.37
1533,1533,234,4.84,0.11,19,20-11-2024 9.15
1534,1534,506,4.84,0.11,18,22-08-2024 17.43
1536,1536,611,4.41,0.04,3,15-05-2025 5.56
1537,1537,184,4.79,0,10,25-06-2025 12.00
1538,1538,851,4.53,0.05,17,08-04-2025 4.05
1542,1542,263,4.29,0.04,20,27-09-2024 1.03
1544,1544,118,3.82,0.13,7,28-04-2025 17.45
1546,1546,976,4.64,0.01,3,16-05-2025 5.29
1548,1548,163,4.19,0.02,9,13-09-2024 5.50
1550,1550,448,4.72,0.06,14,17-08-2024 6.18
1555,1555,212,4.94,0.03,16,05-09-2024 20.17
1556,1556,407,4.74,0.01,9,24-07-2025 7.14
1560,1560,817,4.27,0.13,20,22-03-2025 19.14
1563,1563,321,4.37,0.07,11,30-05-2025 15.47
1564,1564,985,4.11,0.11,6,25-04-2025 18.37
1565,1565,598,4.24,0.1,16,11-10-2024 23.11
1568,1568,890,4.82,0.03,12,17-10-2024 19.00
1569,1569,700,4.76,0.14,3,13-05-2025 11.04
1571,1571,719,4.29,0.07,7,01-02-2025 14.28
1572,1572,390,3.89,0.11,5,23-08-2024 7.07
1573,1573,627,4.72,0.08,8,02-10-2024 6.14
1575,1575,768,4.66,0.09,20,19-07-2025 17.42
1576,1576,411,4.03,0.08,11,15-01-2025 0.40
1579,1579,742,4.61,0.14,20,03-01-2025 18.27
1580,1580,383,4.51,0.02,17,15-03-2025 2.26
1581,1581,998,4.24,0.02,19,23-04-2025 13.38
1582,1582,205,4.27,0.03,1,14-09-2024 10.26
1585,1585,758,4.74,0.06,1,07-07-2025 17.04
1586,1586,158,4.42,0.09,12,25-03-2025 4.46
1587,1587,510,4.88,0.01,8,11-07-2025 1.54
1592,1592,735,4.23,0.06,5,20-06-2025 10.43
1595,1595,296,4.45,0.1,15,18-09-2024 15.33
1599,1599,372,4.57,0.08,3,24-12-2024 16.07
1600,1600,530,4.35,0.08,11,09-02-2025 20.49
1604,1604,895,4.23,0.03,0,09-10-2024 14.35
1605,1605,880,4.45,0.03,17,03-01-2025 10.58
1611,1611,126,4.12,0,14,14-12-2024 23.33
1612,1612,285,4.43,0.05,6,05-10-2024 8.40
1614,1614,221,4.96,0.11,14,19-04-2025 16.24
1616,1616,333,4.49,0.05,12,10-04-2025 4.42
1617,1617,784,4.5,0.07,17,11-05-2025 12.50
1618,1618,314,4.48,0.13,20,06-06-2025 21.29
1620,1620,462,4.4,0.13,9,30-06-2025 1.25
1623,1623,631,4.06,0,0,11-09-2024 4.27
1625,1625,334,4.39,0.08,18,29-04-2025 17.30
1629,1629,485,4.46,0.1,3,24-10-2024 8.34
1631,1631,671,4.25,0.13,17,20-01-2025 22.48
1635,1635,900,4.85,0.02,7,16-12-2024 13.46
1637,1637,401,4.79,0.14,8,27-04-2025 2.27
1638,1638,234,4.38,0.12,5,02-05-2025 12.31
1639,1639,990,4.84,0.12,5,29-06-2025 11.12
1640,1640,604,4.43,0.01,15,05-10-2024 23.32
1641,1641,586,4.71,0.03,3,17-05-2025 12.36
1642,1642,626,4.99,0.01,10,15-11-2024 4.07
1644,1644,433,4.98,0.13,14,24-10-2024 21.35
1647,1647,158,4.08,0.02,10,13-03-2025 10.27
1652,1652,386,4.87,0.02,2,16-07-2025 15.40
1653,1653,652,4.8,0.13,5,28-11-2024 10.28
1654,1654,748,4.84,0.11,5,23-10-2024 9.19
1656,1656,504,4.65,0.11,2,05-06-2025 20.53
1658,1658,291,4.52,0.13,5,28-07-2025 10.16
1659,1659,187,4.01,0.15,1,11-12-2024 23.34
1661,1661,127,4.91,0.14,5,17-01-2025 20.54
1662,1662,380,4.52,0.11,17,12-04-2025 6.10
1666,1666,897,3.93,0.08,6,03-03-2025 7.21
1669,1669,153,4.04,0.02,13,16-04-2025 2.42
1670,1670,718,4.99,0.11,1,11-11-2024 5.42
1671,1671,547,4.38,0.08,17,06-05-2025 8.49
1672,1672,751,4.05,0.03,2,12-08-2024 13.39
1673,1673,803,4.15,0.14,4,19-08-2024 17.49
1674,1674,786,3.91,0.08,3,08-01-2025 2.07
1675,1675,683,4.36,0.08,1,28-05-2025 18.06
1676,1676,989,4.09,0.06,6,05-05-2025 20.45
1677,1677,607,4.32,0.06,4,09-06-2025 2.26
1678,1678,328,4.08,0.04,8,29-05-2025 10.21
1679,1679,612,4.8,0,8,16-12-2024 8.11
1683,1683,374,4.65,0.04,8,06-05-2025 1.34
1684,1684,369,4.85,0.11,4,02-03-2025 3.34
1687,1687,173,4.18,0.12,18,30-12-2024 12.28
1688,1688,868,4.07,0.09,16,03-09-2024 12.33
1690,1690,179,4.81,0.07,8,13-12-2024 12.11
1691,1691,894,4.71,0.1,14,22-06-2025 19.47
1693,1693,191,4.38,0.01,7,17-02-2025 14.40
1699,1699,644,4.97,0.09,9,10-11-2024 1.23
1701,1701,486,4.22,0.07,5,29-05-2025 22.07
1702,1702,387,4.61,0.13,15,02-11-2024 6.08
1703,1703,449,4.68,0.06,6,15-12-2024 11.10
1704,1704,895,4.17,0.05,1,10-03-2025 5.08
1705,1705,775,4.5,0.07,10,18-06-2025 14.36
1706,1706,513,4.72,0.06,13,15-04-2025 5.35
1710,1710,751,4.02,0.04,10,28-04-2025 12.51
1711,1711,266,4.91,0.05,18,19-09-2024 8.06
1712,1712,580,4.23,0.1,16,02-12-2024 2.30
1713,1713,288,4.71,0.11,18,28-07-2025 0.36
1715,1715,593,4.01,0.09,1,02-04-2025 0.57
1716,1716,965,4.54,0.09,0,29-06-2025 16.09
1717,1717,267,4.42,0.08,13,29-08-2024 3.37
1719,1719,833,4.81,0.13,0,25-04-2025 22.22
1720,1720,127,3.94,0.13,10,16-02-2025 13.01
1721,1721,110,4.87,0.02,5,09-06-2025 23.50
1722,1722,758,4.13,0.1,15,26-02-2025 10.52
1723,1723,446,4.83,0.1,16,08-04-2025 11.38
1725,1725,737,4.21,0.11,14,29-09-2024 11.56
1726,1726,388,4.79,0.13,14,27-11-2024 2.46
1727,1727,394,3.83,0.04,9,23-10-2024 15.15
1729,1729,176,4.16,0.09,14,27-07-2025 23.54
1730,1730,900,4.98,0.01,20,21-01-2025 5.26
1731,1731,368,4.86,0.13,10,10-06-2025 4.43
1733,1733,874,4.74,0.14,13,18-05-2025 11.22
1734,1734,339,3.96,0.04,17,30-06-2025 15.20
1741,1741,458,3.91,0.09,1,05-05-2025 11.59
1742,1742,393,4.35,0.05,15,10-07-2025 15.17
1744,1744,324,4,0.12,18,09-02-2025 1.33
1745,1745,617,4.59,0.14,17,20-12-2024 20.41
1746,1746,502,4.86,0.05,6,29-04-2025 21.50
1747,1747,710,4.12,0.06,1,23-04-2025 7.16
1754,1754,758,4.76,0.08,17,08-03-2025 9.25
1756,1756,270,4.82,0.01,9,18-08-2024 8.46
1759,1759,334,4.52,0.08,12,21-08-2024 20.54
1760,1760,130,4.41,0.13,17,04-07-2025 18.56
1761,1761,702,4.38,0.14,10,03-01-2025 0.41
1762,1762,130,4.68,0.03,16,11-01-2025 22.41
1763,1763,445,3.85,0.13,6,04-10-2024 21.12
1764,1764,695,4.13,0.05,1,08-10-2024 11.47
1765,1765,369,4.34,0.12,3,10-02-2025 8.38
1767,1767,801,3.85,0.02,6,13-02-2025 7.39
1768,1768,706,4.36,0.15,10,07-09-2024 3.57
1771,1771,400,4.96,0.04,17,29-04-2025 19.19
1772,1772,428,4.02,0.1,17,04-10-2024 1.19
1773,1773,421,4.76,0,3,15-09-2024 6.13
1776,1776,143,4.84,0.12,4,08-08-2024 21.56
1778,1778,825,4.11,0.05,14,08-10-2024 2.39
1779,1779,795,4.29,0.03,10,23-07-2025 4.14
1780,1780,662,4.64,0.07,19,23-08-2024 17.51
1784,1784,299,4.32,0.05,10,13-04-2025 15.27
1785,1785,209,4.14,0.13,5,10-02-2025 16.11
1791,1791,460,4.83,0.01,11,30-11-2024 23.28
1792,1792,989,3.96,0.04,19,07-11-2024 20.34
1793,1793,495,3.82,0.05,16,05-05-2025 5.13
1794,1794,957,3.97,0.15,3,22-09-2024 22.59
1795,1795,938,4.28,0.01,16,04-06-2025 13.18
1801,1801,587,4.32,0.02,4,08-09-2024 16.06
1804,1804,969,4.85,0.14,16,26-08-2024 10.02
1805,1805,761,4.36,0.01,15,15-12-2024 13.50
1806,1806,165,4.46,0.12,17,20-01-2025 1.24
1808,1808,538,4.85,0.03,18,31-03-2025 1.54
1809,1809,828,4.84,0.1,19,05-05-2025 14.47
1811,1811,278,4.11,0.1,5,17-08-2024 0.50
1815,1815,378,4.7,0.02,0,05-07-2025 22.19
1816,1816,524,4.52,0.13,0,19-09-2024 23.25
1817,1817,623,4.51,0.04,19,03-06-2025 3.22
1824,1824,564,4.41,0.07,12,23-01-2025 21.47
1826,1826,247,3.97,0.1,12,14-09-2024 12.44
1828,1828,446,4.25,0.11,16,06-01-2025 18.32
1829,1829,520,4.58,0.01,9,10-07-2025 5.37
1830,1830,805,3.84,0.14,3,16-11-2024 8.57
1832,1832,990,3.82,0.14,5,26-12-2024 10.16
1834,1834,501,4.34,0.02,15,18-11-2024 12.21
1839,1839,653,3.93,0.15,6,25-11-2024 15.46
1840,1840,658,4.75,0.06,15,19-09-2024 17.53
1845,1845,316,4.05,0.02,20,10-09-2024 9.23
1847,1847,422,3.81,0.05,18,07-05-2025 17.15
1850,1850,378,4.33,0.1,16,13-10-2024 6.01
1851,1851,327,3.9,0,12,27-05-2025 15.24
1856,1856,763,3.81,0.05,0,13-12-2024 12.14
1859,1859,426,4.11,0,12,01-09-2024 6.50
1861,1861,211,4.48,0.08,8,25-01-2025 19.33
1862,1862,720,4.36,0.02,17,27-10-2024 5.24
1866,1866,608,3.8,0.01,18,04-06-2025 22.33
1869,1869,123,4.24,0.03,5,01-08-2025 1.01
1870,1870,627,4.38,0.08,3,14-07-2025 1.51
1871,1871,402,4.29,0.09,12,23-05-2025 2.50
1874,1874,469,4.58,0.04,5,09-05-2025 4.03
1875,1875,102,4.42,0,7,30-05-2025 22.29
1879,1879,729,4.35,0.06,16,21-02-2025 11.05
1880,1880,389,4.73,0.07,12,12-04-2025 10.22
1882,1882,195,3.86,0.09,1,20-11-2024 17.52
1884,1884,346,4.65,0.11,18,06-09-2024 17.40
1885,1885,214,3.97,0.05,16,12-04-2025 10.20
1886,1886,386,4.61,0.13,5,11-02-2025 9.28
1890,1890,200,4.65,0.09,3,28-12-2024 7.19
1891,1891,305,4.22,0.03,17,16-08-2024 9.05
1892,1892,754,4.25,0.13,12,17-04-2025 7.53
1893,1893,385,4.87,0.06,1,16-10-2024 11.29
1895,1895,199,4.16,0.03,0,11-06-2025 15.15
1897,1897,1000,4.12,0.09,20,29-09-2024 8.35
1899,1899,986,4.71,0.04,1,08-02-2025 7.35
1903,1903,371,4.18,0.06,0,04-03-2025 8.22
1907,1907,560,4.26,0.15,3,30-10-2024 18.14
1909,1909,790,4.97,0.14,20,20-04-2025 1.50
1911,1911,192,4.46,0.05,14,14-09-2024 0.44
1913,1913,211,4.39,0.03,12,20-09-2024 21.09
1915,1915,490,3.92,0.04,19,02-01-2025 21.28
1916,1916,934,4.46,0.09,2,15-03-2025 23.04
1917,1917,575,4.43,0.05,20,15-12-2024 9.34
1918,1918,618,4.64,0.15,1,30-09-2024 16.16
1919,1919,214,4.67,0.05,9,09-11-2024 6.04
1921,1921,113,4.9,0.09,1,03-08-2025 4.41
1923,1923,250,4.69,0.07,11,24-12-2024 15.16
1925,1925,926,4.12,0.08,18,16-05-2025 6.42
1927,1927,561,4.05,0.07,12,06-05-2025 17.24
1928,1928,724,4.48,0.09,17,27-03-2025 1.54
1929,1929,289,4.64,0.01,11,16-05-2025 8.56
1932,1932,825,4.98,0.01,8,07-05-2025 15.19
1933,1933,573,4.03,0.07,2,19-10-2024 5.12
1935,1935,962,4.07,0.13,0,11-03-2025 14.06
1936,1936,653,4.84,0.14,15,10-10-2024 4.20
1937,1937,921,4.8,0.06,13,16-04-2025 12.19
1939,1939,672,4.69,0.08,12,09-10-2024 23.20
1940,1940,133,4.95,0.09,16,26-08-2024 4.45
1941,1941,649,4.44,0.08,16,18-03-2025 7.53
